"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-113.283","51.033","STRATHMORE AGDM","3036205","AB","1.1","1","NA","14.0","1","-10.5","1","","","NA","4.2","2","NA","","2","","","NA","489.4","0.0"
"-112.124","49.792","TABER","3036360","AB","3.7","17","NA","17.0","11","-7.5","10","2.0","11","NA","3.4","11","NA","0.0","1","","","NA","186.0","0.0"
"-111.321","50.456","TIDE LAKE AGCM","3036485","AB","1.0","3","NA","15.6","3","-12.7","3","","","NA","1.9","3","NA","","1","","","NA","459.0","0.0"
"-112.863","50.304","TRAVERS AGCM","3036500","AB","2.5","3","NA","17.6","3","-9.3","3","","","NA","1.3","3","NA","","0","","","NA","418.2","0.0"
"-112.117","49.500","WRENTHAM AGDM","3037675","AB","2.3","3","NA","16.8","3","-11.0","3","","","NA","7.1","3","NA","0.0","3","","","NA","424.3","0.0"
"-113.961","50.729","OKOTOKS","303M9JM","AB","2.5","0","4.8","18.0","0","-12.0","0","0.0","0","0.0","3.0","0","14.0","0.0","1","","","NA","464.2","0.0"
"-112.817","49.050","DEL BONITA AGDM","3042045","AB","1.2","3","NA","13.4","3","-13.3","3","","","NA","8.4","4","NA","","4","","","NA","452.9","0.0"
"-110.678","49.364","MANYBERRIES AGCM","3044203","AB","0.4","3","NA","15.4","3","-12.8","3","","","NA","8.0","4","NA","","3","","","NA","474.2","0.0"
"-111.652","49.137","MASINASIN AGDM","3044232","AB","2.9","3","NA","16.4","3","-8.4","3","","","NA","5.9","4","NA","0.0","2","","","NA","406.9","0.0"
"-112.050","49.133","MILK RIVER","3044533","AB","2.4","4","NA","16.8","4","-12.6","4","","","NA","16.6","4","NA","4.0","5","","","NA","404.7","0.0"
"-110.467","49.117","ONEFOUR CDA","3044923","AB","0.8","1","NA","15.7","1","-11.0","1","","","NA","18.2","3","NA","","6","","","NA","498.0","0.0"
"-111.126","49.225","PAKOWKI LAKE AGCM","3045000","AB","1.9","3","NA","16.1","3","-11.0","3","","","NA","7.3","3","NA","","3","","","NA","433.8","0.0"
"-111.025","49.029","PINHORN AGCM","3045100","AB","2.6","3","NA","15.9","3","-11.8","3","","","NA","9.0","3","NA","","2","","","NA","415.5","0.0"
"-112.160","49.283","WARNER AGCM","3046951","AB","2.9","3","NA","16.1","3","-10.1","3","","","NA","5.2","6","NA","","2","","","NA","407.9","0.0"
"-115.552","51.193","BANFF CS","3050519","AB","-2.3","1","NA","8.6","1","-18.0","1","","","NA","18.3","1","NA","9.0","6","","","NA","587.5","0.0"
"-114.175","49.468","BEAVER MINES","3050602","AB","1.8","1","NA","11.7","1","-16.9","1","","","NA","16.7","1","NA","5.0","5","","","NA","471.1","0.0"
"-115.067","51.083","BOW VALLEY","3050778","AB","0.8","1","NA","14.6","1","-13.3","1","","","NA","12.0","1","NA","","3","","","NA","498.8","0.0"
"-114.482","49.628","CROWSNEST","3051R4R","AB","-0.5","0","NA","9.9","0","-16.4","0","","","NA","2.8","23","NA","","1","","","NA","554.9","0.0"
"-118.030","52.926","JASPER WARDEN","3053536","AB","-1.3","1","NA","10.6","1","-16.9","1","","","NA","17.2","1","NA","4.0","3","","","NA","559.6","0.0"
"-115.035","51.028","KANANASKIS","3053600","AB","0.8","0","3.1","15.5","0","-14.5","0","17.4","0","61.0","18.2","0","68.0","4.0","4","","","NA","515.0","0.0"
"-116.040","52.492","NORDEGG CS","3054843","AB","-0.9","0","NA","16.5","0","-18.1","0","","","NA","10.4","0","NA","5.0","1","","","NA","566.1","0.0"
"-114.416","50.368","PEKISKO","3055119","AB","0.2","2","NA","12.6","2","-16.2","2","","","NA","2.5","3","NA","8.0","1","","","NA","497.6","0.0"
"-113.809","49.131","WATERTON PARK GATE","3056214","AB","2.0","0","NA","12.8","0","-21.7","0","","","NA","13.6","0","NA","","5","","","NA","481.5","0.0"
"-115.787","54.144","WHITECOURT A","3057376","AB","-0.3","0","NA","14.4","0","-15.0","0","","","NA","","","NA","","","","","NA","549.2","0.0"
"-115.190","50.943","NAKISKA RIDGETOP","305MGFF","AB","-4.7","0","NA","4.0","0","-14.4","0","","","NA","","","NA","","","","","NA","681.4","0.0"
"-113.382","54.635","ATHABASCA AGCM","3060330","AB","-0.6","2","NA","14.2","2","-12.5","2","","","NA","1.3","2","NA","","0","","","NA","521.2","0.0"
"-112.825","54.782","ATMORE AGDM","3060406","AB","-2.0","2","NA","14.0","2","-16.1","2","","","NA","1.5","2","NA","","0","","","NA","560.5","0.0"
"-114.448","54.095","BARRHEAD CS","3060535","AB","-1.1","1","NA","14.5","1","-16.3","1","","","NA","0.0","1","NA","","0","","","NA","554.8","0.0"
"-117.867","53.350","BRULE BLACK CAT","3060903","AB","-1.5","7","2.2","14.0","5","-21.5","2","12.4","0","50.0","18.4","0","64.0","7.0","3","","","NA","448.0","0.0"
"-114.678","54.131","CAMPSIE AUTO","3061201","AB","-1.6","0","NA","15.1","0","-17.4","0","","","NA","0.3","0","NA","","0","","","NA","586.6","0.0"
"-115.894","53.623","CARROT CREEK","3061350","AB","-0.3","3","NA","14.3","3","-17.6","3","","","NA","1.4","3","NA","","0","","","NA","493.9","0.0"
"-116.465","53.579","EDSON","3062239","AB","-0.4","0","NA","14.2","0","-18.5","0","","","NA","2.0","0","NA","","1","","","NA","553.4","0.0"
"-116.453","53.580","EDSON CLIMATE","3062246","AB","-0.2","0","NA","14.9","0","-18.4","0","","","NA","4.3","0","NA","","2","","","NA","545.7","0.0"
"-114.983","53.600","ENTWISTLE","3062451","AB","0.6","4","4.7","15.0","4","-12.0","4","0.0","4","NA","0.0","4","NA","0.0","0","","","NA","453.5","0.0"
"-115.062","53.614","EVANSBURG2 AGCM","3062476","AB","-1.6","3","NA","14.9","3","-19.0","3","","","NA","0.8","3","NA","","0","","","NA","530.5","0.0"
"-114.769","54.410","FORT ASSINIBOINE AGCM","3062660","AB","-1.2","3","NA","12.5","3","-17.1","3","","","NA","0.8","3","NA","","0","","","NA","518.5","0.0"
"-111.213","56.651","FORT MCMURRAY CS","3062696","AB","-3.9","1","NA","6.2","1","-18.4","1","","","NA","10.1","1","NA","4.0","2","","","NA","635.7","0.0"
"-111.223","56.653","FORT MCMURRAY A","3062697","AB","-3.8","0","NA","6.1","0","-18.7","0","","","NA","6.1","10","NA","","3","","","NA","655.4","0.0"
"-118.447","53.795","HENDRICKSON CREEK","3063135","AB","-2.7","0","NA","10.5","0","-29.1","0","","","NA","17.6","0","NA","14.0","2","","","NA","619.9","0.0"
"-116.479","55.396","HIGH PRAIRIE AGDM","3063165","AB","-0.6","3","NA","12.1","3","-17.8","3","","","NA","2.9","3","NA","","1","","","NA","502.9","0.0"
"-113.543","54.821","ISLAND LAKE SOUTH","3063600","AB","-1.1","0","NA","12.0","0","-12.2","0","","","NA","1.3","0","NA","","0","","","NA","571.5","0.0"
"-112.981","54.563","KINIKINIK","3063640","AB","-0.5","3","NA","13.4","3","-10.5","3","","","NA","2.2","5","NA","","0","","","NA","499.9","0.0"
"-112.024","54.769","LAC LA BICHE CLIMATE","3063686","AB","-1.2","1","NA","11.6","1","-12.2","1","","","NA","0.4","1","NA","","0","","","NA","557.0","0.0"
"-113.321","54.964","PLEASANT VIEW","3065200","AB","-1.2","3","NA","11.9","3","-9.7","3","","","NA","1.5","3","NA","","0","","","NA","518.5","0.0"
"-111.700","54.500","RICH LAKE AGDM","3065475","AB","-2.6","3","NA","12.0","3","-13.7","3","","","NA","1.5","3","NA","","0","","","NA","554.9","0.0"
"-111.835","53.851","ISPAS","3065712","AB","-1.5","3","NA","12.8","3","-12.3","3","","","NA","1.7","3","NA","","0","","","NA","527.3","0.0"
"-114.777","55.293","SLAVE LAKE","3065995","AB","-0.6","1","NA","9.0","1","-15.0","1","","","NA","1.4","1","NA","","1","","","NA","538.0","0.0"
"-114.777","55.293","SLAVE LAKE RCS","3065997","AB","-0.7","0","NA","9.2","0","-15.2","0","","","NA","1.9","0","NA","","1","","","NA","559.8","0.0"
"-113.520","54.300","TAWATINAW AGCM","3066367","AB","-1.2","3","NA","12.0","3","-12.1","3","","","NA","2.1","3","NA","","1","","","NA","518.2","0.0"
"-118.348","53.386","WILLOW CREEK 1","306GE70","AB","-2.8","3","NA","11.5","3","-19.7","3","","","NA","9.7","9","NA","3.0","3","","","NA","562.2","0.0"
"-113.941","54.683","DUCK LAKE AGCM","306X001","AB","-2.5","3","NA","13.4","3","-19.7","3","","","NA","2.4","3","NA","","1","","","NA","553.2","0.0"
"-117.236","55.577","BALLATER AGCM","3070495","AB","-0.9","3","NA","11.7","3","-19.0","3","","","NA","6.0","3","NA","","3","","","NA","510.8","0.0"
"-119.396","55.197","BEAVERLODGE RCS","3070600","AB","0.4","1","NA","11.1","1","-14.7","1","","","NA","3.8","1","NA","","2","","","NA","510.6","0.0"
"-117.933","56.529","CLEAR HILLS AGCM","3071661","AB","-1.8","3","NA","10.4","3","-17.9","3","","","NA","16.6","3","NA","","3","","","NA","533.5","0.0"
"-117.543","56.715","DEADWOOD AGCM","3071957","AB","-0.9","3","NA","11.7","3","-16.4","3","","","NA","13.4","3","NA","","3","","","NA","511.6","0.0"
"-110.439","58.981","EGG ISLAND","3072246","AB","-11.4","29","NA","-9.8","29","-13.0","29","","","NA","","","NA","","","","","NA","29.4","0.0"
"-118.439","56.081","FAIRVIEW AGDM","3072525","AB","-1.9","2","NA","9.4","2","-16.4","2","","","NA","11.7","4","NA","","4","","","NA","557.8","0.0"
"-111.117","58.767","FORT CHIPEWYAN","3072655","AB","-7.2","0","NA","1.4","0","-30.5","0","","","NA","5.7","0","NA","","1","","","NA","757.1","0.0"
"-111.117","58.767","FORT CHIPEWYAN RCS","3072659","AB","-7.3","0","NA","1.4","0","-30.7","0","","","NA","17.7","0","NA","27.0","6","","","NA","758.1","0.0"
"-116.040","58.382","FORT VERMILION","3072723","AB","-6.4","1","NA","5.0","1","-18.3","1","","","NA","15.7","1","NA","14.0","4","","","NA","708.1","0.0"
"-118.885","55.180","GRANDE PRAIRIE A","3072921","AB","-0.3","0","NA","11.5","0","-16.9","0","2.5","0","NA","2.0","0","NA","","1","","","NA","549.6","0.0"
"-117.298","57.265","HAWK HILLS AGCM","3073071","AB","-3.7","3","NA","7.3","3","-16.0","3","","","NA","10.8","3","NA","","4","","","NA","584.8","0.0"
"-117.165","58.622","HIGH LEVEL A","3073140","AB","-6.7","0","NA","6.2","0","-22.7","0","","","NA","20.0","0","NA","","4","","","NA","741.6","0.0"
"-117.164","58.631","HIGH LEVEL","3073148","AB","-7.5","0","NA","5.2","0","-26.1","0","","","NA","17.9","0","NA","10.0","4","","","NA","764.4","0.0"
"-117.120","55.913","JEAN COTE AGCM","3073535","AB","-1.1","3","NA","10.5","3","-14.5","3","","","NA","10.7","3","NA","","2","","","NA","515.3","0.0"
"-117.677","57.788","KEG RIVER AGCM","3073644","AB","-4.6","3","NA","8.8","3","-22.3","3","","","NA","10.6","14","NA","","4","","","NA","611.3","0.0"
"-116.343","58.172","LA CRETE AGCM","3073730","AB","-5.1","3","NA","6.6","3","-18.6","3","","","NA","15.6","3","NA","","5","","","NA","624.9","0.0"
"-119.255","55.422","LA GLACE AGCM","3073740","AB","-1.8","3","NA","9.0","3","-18.7","3","","","NA","8.1","4","NA","","2","","","NA","533.9","0.0"
"-117.451","56.974","MANNING AGDM","3074190","AB","-3.5","3","NA","7.7","3","-20.2","3","","","NA","","","NA","","","","","NA","579.9","0.0"
"-119.745","56.314","CLEARDALE AGDM","3074935","AB","-2.4","2","NA","9.3","2","-16.4","2","","","NA","21.5","4","NA","","4","","","NA","571.9","0.0"
"-117.448","56.227","PEACE RIVER A","3075041","AB","-1.7","0","NA","8.3","0","-17.0","0","4.9","0","NA","10.7","0","NA","0.0","3","","","NA","590.3","0.0"
"-117.452","56.193","ROMA","3075043","AB","-1.1","0","NA","9.0","0","-15.6","0","","","NA","16.9","0","NA","","3","","","NA","573.7","0.0"
"-118.293","55.621","PEORIA AGDM","3075160","AB","-1.3","3","NA","11.5","3","-17.7","3","","","NA","7.5","4","NA","","2","","","NA","521.4","0.0"
"-115.278","56.552","RED EARTH","3075488","AB","-2.1","0","NA","11.0","0","-15.4","0","","","NA","","","NA","1.0","","","","NA","603.3","0.0"
"-116.481","58.452","ROCKY LANE AGCM","3075550","AB","-7.0","3","NA","5.7","3","-21.7","3","","","NA","13.5","3","NA","","3","","","NA","676.0","0.0"
"-118.668","55.777","RYCROFT AGCM","3075601","AB","-0.8","3","NA","14.2","3","-18.3","3","","","NA","12.6","4","NA","","3","","","NA","507.6","0.0"
"-119.345","56.076","SAVANNA AGCM","3075770","AB","-1.8","3","NA","11.3","3","-16.3","3","","","NA","15.3","4","NA","","4","","","NA","535.5","0.0"
"-118.408","55.352","TEEPEE CREEK AGCM","3076366","AB","-1.3","3","NA","11.1","3","-19.6","3","","","NA","5.6","5","NA","","2","","","NA","520.5","0.0"
"-116.848","58.021","TOMPKINS LANDING AGCM","3076530","AB","-4.5","3","NA","6.8","3","-18.9","3","","","NA","7.3","3","NA","","2","","","NA","606.4","0.0"
"-117.199","55.098","VALLEYVIEW AGDM","3076680","AB","-0.3","3","NA","13.4","3","-16.2","3","","","NA","1.8","3","NA","","0","","","NA","493.0","0.0"
"-113.866","58.711","GARDEN RIVER","307KPFP","AB","-6.7","3","NA","0.6","3","-19.0","3","","","NA","","","NA","14.0","","","","NA","668.0","0.0"
"-110.283","54.417","COLD LAKE A","3081680","AB","-2.6","0","3.7","11.1","0","-14.9","0","1.4","0","6.0","2.1","0","11.0","0.0","0","","","NA","617.0","0.0"
"-110.868","54.367","DUPRE AGCM","3081690","AB","-2.4","3","NA","11.4","3","-12.2","3","","","NA","1.8","3","NA","","0","","","NA","550.8","0.0"
"-110.323","54.177","BEAVERDAM AGCM","308X001","AB","-2.0","3","NA","12.5","3","-13.7","3","","","NA","0.8","3","NA","0.0","0","","","NA","539.4","0.0"
