"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-113.961","50.729","OKOTOKS","303M9JM","AB","18.5","0","2.3","35.0","0","3.0","0","0.0","0","0.0","56.6","0","92.0","0.0","8","","","NA","33.8","49.1"
"-112.817","49.050","DEL BONITA AGDM","3042045","AB","17.5","3","NA","35.3","3","0.4","3","","","NA","31.9","4","NA","","4","","","NA","45.6","32.5"
"-110.678","49.364","MANYBERRIES AGCM","3044203","AB","19.1","3","NA","36.1","3","3.5","3","","","NA","60.5","3","NA","","4","","","NA","24.8","55.3"
"-111.652","49.137","MASINASIN AGDM","3044232","AB","19.6","3","NA","36.7","3","4.2","3","","","NA","35.0","3","NA","","4","","","NA","16.8","62.9"
"-112.050","49.133","MILK RIVER","3044533","AB","18.9","5","NA","37.0","5","2.3","5","","","NA","","","NA","","","","","NA","19.9","43.0"
"-110.467","49.117","ONEFOUR CDA","3044923","AB","20.4","1","NA","36.3","1","7.1","1","","","NA","12.9","1","NA","","1","","","NA","13.4","86.1"
"-111.126","49.225","PAKOWKI LAKE AGCM","3045000","AB","19.6","3","NA","36.9","3","4.9","3","","","NA","25.4","3","NA","","2","","","NA","17.1","61.3"
"-111.025","49.029","PINHORN AGCM","3045100","AB","19.3","3","NA","35.9","3","5.3","3","","","NA","29.7","3","NA","","2","","","NA","20.1","57.5"
"-112.160","49.283","WARNER AGCM","3046951","AB","19.2","3","NA","36.4","3","1.9","3","","","NA","15.2","16","NA","","1","","","NA","23.5","55.8"
"-115.552","51.193","BANFF CS","3050519","AB","15.5","0","NA","31.1","0","-0.2","0","","","NA","35.8","0","NA","","7","","","NA","90.8","13.4"
"-114.175","49.468","BEAVER MINES","3050602","AB","17.0","0","NA","33.8","0","1.9","0","","","NA","53.3","0","NA","","3","","","NA","47.4","17.9"
"-115.067","51.083","BOW VALLEY","3050778","AB","15.7","0","NA","33.0","0","-2.6","0","","","NA","35.8","0","NA","","5","","","NA","83.9","12.1"
"-114.482","49.628","CROWSNEST","3051R4R","AB","15.6","0","NA","32.0","0","0.8","0","","","NA","58.6","0","NA","","5","","","NA","79.8","5.9"
"-118.030","52.926","JASPER WARDEN","3053536","AB","15.2","2","NA","31.2","2","-1.7","2","","","NA","52.0","2","NA","0.0","6","","","NA","86.4","5.8"
"-115.035","51.028","KANANASKIS","3053600","AB","15.6","0","1.8","32.0","0","-0.5","0","0.0","0","0.0","30.2","0","43.0","0.0","7","","","NA","84.7","10.2"
"-116.040","52.492","NORDEGG CS","3054843","AB","14.5","0","NA","29.9","0","-0.8","0","","","NA","96.0","0","NA","","7","","","NA","110.0","2.6"
"-114.416","50.368","PEKISKO","3055119","AB","15.3","3","NA","34.6","3","0.9","3","","","NA","26.7","3","NA","","5","","","NA","86.6","9.6"
"-113.809","49.131","WATERTON PARK GATE","3056214","AB","16.8","0","NA","35.0","0","-0.6","0","","","NA","72.8","0","NA","","4","","","NA","55.7","18.3"
"-115.787","54.144","WHITECOURT A","3057376","AB","16.0","0","NA","28.8","0","3.4","0","","","NA","","","NA","","","","","NA","67.3","6.1"
"-115.190","50.943","NAKISKA RIDGETOP","305MGFF","AB","11.0","0","NA","21.4","0","-2.1","0","","","NA","","","NA","","","","","NA","218.5","0.0"
"-113.382","54.635","ATHABASCA AGCM","3060330","AB","16.3","3","NA","28.7","3","4.5","3","","","NA","92.0","3","NA","","8","","","NA","59.3","10.9"
"-112.825","54.782","ATMORE AGDM","3060406","AB","16.0","4","NA","31.0","4","4.6","4","","","NA","115.3","7","NA","","9","","","NA","62.5","8.8"
"-114.448","54.095","BARRHEAD CS","3060535","AB","16.4","0","NA","29.8","0","3.6","0","","","NA","74.5","0","NA","","6","","","NA","57.8","9.7"
"-117.867","53.350","BRULE BLACK CAT","3060903","AB","15.7","11","2.5","30.5","9","-2.0","7","0.0","4","NA","74.4","4","NA","0.0","7","","","NA","47.7","2.6"
"-114.678","54.131","CAMPSIE AUTO","3061201","AB","16.3","0","NA","28.8","0","2.5","0","","","NA","80.0","0","NA","","7","","","NA","60.0","6.0"
"-115.894","53.623","CARROT CREEK","3061350","AB","14.8","3","NA","28.6","3","1.0","3","","","NA","79.0","4","NA","","9","","","NA","89.4","0.5"
"-116.465","53.579","EDSON","3062239","AB","15.3","1","NA","29.2","1","0.2","1","","","NA","75.1","1","NA","","7","","","NA","81.8","0.4"
"-116.453","53.580","EDSON CLIMATE","3062246","AB","15.3","1","NA","28.9","1","0.4","1","","","NA","76.2","1","NA","","8","","","NA","81.4","1.1"
"-114.983","53.600","ENTWISTLE","3062451","AB","17.2","0","1.8","30.0","0","4.0","0","0.0","0","NA","107.0","0","140.0","0.0","11","","","NA","43.0","19.5"
"-115.062","53.614","EVANSBURG2 AGCM","3062476","AB","14.9","15","NA","28.9","15","0.6","15","","","NA","73.9","15","NA","","7","","","NA","50.6","0.4"
"-114.769","54.410","FORT ASSINIBOINE AGCM","3062660","AB","16.1","3","NA","30.0","3","2.4","3","","","NA","79.0","4","NA","","7","","","NA","61.6","7.5"
"-111.213","56.651","FORT MCMURRAY CS","3062696","AB","16.5","0","NA","30.4","0","4.4","0","","","NA","57.5","0","NA","","5","","","NA","57.6","10.2"
"-111.223","56.653","FORT MCMURRAY A","3062697","AB","16.7","1","NA","30.5","1","4.6","1","","","NA","68.8","1","NA","","8","","","NA","51.9","12.3"
"-118.447","53.795","HENDRICKSON CREEK","3063135","AB","11.4","1","NA","26.8","1","-3.8","1","","","NA","97.7","1","NA","1.0","9","","","NA","197.1","0.0"
"-116.479","55.396","HIGH PRAIRIE AGDM","3063165","AB","16.2","8","NA","28.5","8","3.6","8","","","NA","42.8","8","NA","","7","","","NA","45.7","3.6"
"-113.543","54.821","ISLAND LAKE SOUTH","3063600","AB","16.3","1","NA","28.6","1","4.2","1","","","NA","95.4","1","NA","","11","","","NA","62.3","10.7"
"-112.981","54.563","KINIKINIK","3063640","AB","16.4","3","NA","29.0","3","5.4","3","","","NA","63.5","6","NA","","8","","","NA","55.5","11.9"
"-112.024","54.769","LAC LA BICHE CLIMATE","3063686","AB","16.7","1","NA","28.5","1","6.1","1","","","NA","141.2","1","NA","","10","","","NA","50.5","11.4"
"-113.321","54.964","PLEASANT VIEW","3065200","AB","17.0","3","NA","31.1","3","0.0","3","","","NA","78.0","4","NA","","10","","","NA","52.9","23.7"
"-111.700","54.500","RICH LAKE AGDM","3065475","AB","15.5","3","NA","28.2","3","3.2","3","","","NA","85.8","3","NA","","12","","","NA","73.7","3.2"
"-111.835","53.851","ISPAS","3065712","AB","16.4","3","NA","31.1","3","3.7","3","","","NA","63.9","3","NA","","8","","","NA","56.7","11.3"
"-114.777","55.293","SLAVE LAKE","3065995","AB","16.2","1","NA","28.1","1","4.8","1","","","NA","96.1","1","NA","","8","","","NA","58.6","3.7"
"-114.777","55.293","SLAVE LAKE RCS","3065997","AB","15.9","2","NA","27.9","2","4.6","2","","","NA","93.6","2","NA","","9","","","NA","63.2","2.2"
"-113.520","54.300","TAWATINAW AGCM","3066367","AB","16.2","3","NA","29.5","3","5.6","3","","","NA","64.3","4","NA","","8","","","NA","61.6","10.9"
"-118.348","53.386","WILLOW CREEK 1","306GE70","AB","12.2","4","NA","28.9","4","-3.6","4","","","NA","60.8","6","NA","","6","","","NA","155.7","0.0"
"-113.941","54.683","DUCK LAKE AGCM","306X001","AB","15.1","3","NA","29.0","3","0.9","3","","","NA","81.0","3","NA","","10","","","NA","81.9","1.9"
"-117.236","55.577","BALLATER AGCM","3070495","AB","16.2","3","NA","30.2","3","4.3","3","","","NA","59.9","3","NA","","6","","","NA","56.3","5.9"
"-119.396","55.197","BEAVERLODGE RCS","3070600","AB","16.2","0","NA","28.7","0","3.1","0","","","NA","90.3","0","NA","","6","","","NA","64.8","9.4"
"-117.886","56.118","BROWNVALE AGCM","3070800","AB","16.1","3","NA","29.1","3","3.2","3","","","NA","49.7","7","NA","","9","","","NA","59.1","4.9"
"-117.933","56.529","CLEAR HILLS AGCM","3071661","AB","15.5","3","NA","27.6","3","3.6","3","","","NA","56.1","3","NA","","9","","","NA","74.5","3.5"
"-117.543","56.715","DEADWOOD AGCM","3071957","AB","16.6","3","NA","28.4","3","4.7","3","","","NA","44.0","3","NA","","8","","","NA","48.7","8.3"
"-117.887","55.808","EAGLESHAM AGCM","3072151","AB","16.3","3","NA","29.7","3","4.6","3","","","NA","45.1","3","NA","","6","","","NA","55.0","7.1"
"-110.439","58.981","EGG ISLAND","3072246","AB","17.4","22","NA","23.5","22","12.4","22","","","NA","","","NA","","","","","NA","7.5","2.5"
"-118.439","56.081","FAIRVIEW AGDM","3072525","AB","15.9","3","NA","27.5","3","5.8","3","","","NA","53.1","5","NA","","5","","","NA","60.9","2.9"
"-111.117","58.767","FORT CHIPEWYAN","3072655","AB","16.4","1","NA","28.7","1","5.6","1","","","NA","17.9","1","NA","","6","","","NA","58.7","12.0"
"-111.117","58.767","FORT CHIPEWYAN RCS","3072659","AB","16.5","0","NA","28.7","0","5.8","0","","","NA","15.7","0","NA","","5","","","NA","57.4","11.8"
"-116.040","58.382","FORT VERMILION","3072723","AB","17.2","2","NA","31.9","2","7.2","2","","","NA","16.7","2","NA","","3","","","NA","37.3","13.4"
"-118.885","55.180","GRANDE PRAIRIE A","3072921","AB","16.7","0","NA","29.4","0","3.9","0","0.0","0","NA","52.3","0","NA","","6","","","NA","51.8","11.9"
"-117.298","57.265","HAWK HILLS AGCM","3073071","AB","16.6","3","NA","29.4","3","5.2","3","","","NA","43.2","3","NA","","6","","","NA","45.8","6.3"
"-117.165","58.622","HIGH LEVEL A","3073140","AB","16.5","1","NA","31.3","1","3.7","1","","","NA","8.5","1","NA","","4","","","NA","52.8","8.3"
"-117.164","58.631","HIGH LEVEL","3073148","AB","15.0","3","NA","31.3","3","1.0","3","","","NA","8.7","3","NA","1.0","2","","","NA","85.9","2.8"
"-117.120","55.913","JEAN COTE AGCM","3073535","AB","16.0","3","NA","29.6","3","4.1","3","","","NA","68.7","3","NA","","9","","","NA","59.9","3.1"
"-117.677","57.788","KEG RIVER AGCM","3073644","AB","15.9","3","NA","29.8","3","2.6","3","","","NA","36.7","3","NA","","3","","","NA","64.3","5.1"
"-116.343","58.172","LA CRETE AGCM","3073730","AB","17.0","3","NA","30.6","3","6.8","3","","","NA","21.0","3","NA","","5","","","NA","38.8","11.9"
"-119.255","55.422","LA GLACE AGCM","3073740","AB","15.3","9","NA","28.8","9","3.6","9","","","NA","65.4","20","NA","","4","","","NA","61.5","2.4"
"-117.451","56.974","MANNING AGDM","3074190","AB","16.3","3","NA","29.7","3","4.2","3","","","NA","","","NA","","","","","NA","53.2","5.4"
"-119.745","56.314","CLEARDALE AGDM","3074935","AB","16.6","3","NA","27.8","3","5.6","3","","","NA","62.5","3","NA","","4","","","NA","47.5","9.4"
"-117.448","56.227","PEACE RIVER A","3075041","AB","16.1","0","NA","28.6","0","4.0","0","0.0","0","NA","34.1","0","NA","","9","","","NA","64.3","3.9"
"-117.452","56.193","ROMA","3075043","AB","16.3","0","NA","28.0","0","3.6","0","","","NA","48.6","0","NA","","11","","","NA","60.5","6.3"
"-118.293","55.621","PEORIA AGDM","3075160","AB","15.6","3","NA","29.0","3","4.4","3","","","NA","61.5","7","NA","","7","","","NA","69.2","0.9"
"-115.278","56.552","RED EARTH","3075488","AB","16.4","1","NA","28.9","1","5.0","1","","","NA","","","NA","","","","","NA","58.6","10.4"
"-116.481","58.452","ROCKY LANE AGCM","3075550","AB","16.3","3","NA","29.9","3","3.6","3","","","NA","35.2","3","NA","","4","","","NA","53.3","4.8"
"-118.668","55.777","RYCROFT AGCM","3075601","AB","16.4","3","NA","29.4","3","2.7","3","","","NA","59.8","3","NA","","6","","","NA","52.0","7.6"
"-119.345","56.076","SAVANNA AGCM","3075770","AB","16.9","16","NA","27.5","16","8.5","16","","","NA","42.6","16","NA","","5","","","NA","21.8","4.9"
"-111.997","58.853","SWEETGRASS LANDING","3076330","AB","","","NA","","","","","","","NA","25.3","0","NA","","8","","","NA","",""
"-118.408","55.352","TEEPEE CREEK AGCM","3076366","AB","16.1","10","NA","29.5","10","5.6","10","","","NA","57.6","10","NA","","6","","","NA","43.5","3.2"
"-116.848","58.021","TOMPKINS LANDING AGCM","3076530","AB","16.9","3","NA","29.0","3","6.9","3","","","NA","43.2","3","NA","","6","","","NA","42.1","11.1"
"-117.199","55.098","VALLEYVIEW AGDM","3076680","AB","16.0","3","NA","29.0","3","5.1","3","","","NA","56.8","3","NA","","9","","","NA","61.0","5.2"
"-113.866","58.711","GARDEN RIVER","307KPFP","AB","17.0","2","NA","31.5","2","4.9","2","","","NA","10.8","2","NA","","5","","","NA","46.1","18.2"
"-110.283","54.417","COLD LAKE A","3081680","AB","16.3","0","0.2","29.4","0","2.8","0","0.0","0","0.0","127.2","0","225.0","","12","","","NA","62.1","10.0"
"-110.323","54.177","BEAVERDAM AGCM","308X001","AB","15.9","3","NA","29.0","3","3.4","3","","","NA","97.1","3","NA","0.0","12","","","NA","66.8","8.1"
