"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-111.321","50.456","TIDE LAKE AGCM","3036485","AB","-7.1","1","NA","5.9","1","-31.1","1","","","NA","3.1","1","NA","","0","","","NA","677.4","0.0"
"-112.133","50.050","VAUXHALL CDA CS","3036682","AB","-4.1","0","NA","10.0","0","-35.8","0","","","NA","","","NA","","","","","NA","619.9","0.0"
"-112.117","49.500","WRENTHAM AGDM","3037675","AB","-4.3","1","NA","8.9","1","-33.6","1","","","NA","12.8","1","NA","0.0","3","","","NA","602.8","0.0"
"-113.961","50.729","OKOTOKS","303M9JM","AB","-5.0","0","-0.1","11.0","0","-29.0","0","0.0","0","0.0","0.0","0","0.0","0.0","0","","","NA","645.1","0.0"
"-112.788","49.871","PICTURE BUTTE WEST","303N1G3","AB","-5.5","2","NA","10.5","1","-32.0","1","20.0","1","NA","20.0","1","NA","11.0","6","","","NA","610.6","0.0"
"-112.817","49.050","DEL BONITA AGDM","3042045","AB","-5.8","0","NA","5.6","0","-35.0","0","","","NA","9.0","2","NA","","3","","","NA","666.0","0.0"
"-110.678","49.364","MANYBERRIES AGCM","3044203","AB","-8.0","1","NA","7.7","1","-32.2","1","","","NA","6.8","2","NA","","3","","","NA","700.8","0.0"
"-111.652","49.137","MASINASIN AGDM","3044232","AB","-3.6","1","NA","10.3","1","-33.7","1","","","NA","15.1","2","NA","0.0","2","","","NA","583.9","0.0"
"-112.050","49.133","MILK RIVER","3044533","AB","-4.6","5","NA","9.3","5","-34.6","5","","","NA","10.8","5","NA","13.0","2","","","NA","519.4","0.0"
"-110.467","49.117","ONEFOUR CDA","3044923","AB","-6.0","3","NA","7.4","3","-29.9","3","","","NA","3.7","3","NA","15.0","1","","","NA","600.0","0.0"
"-111.126","49.225","PAKOWKI LAKE AGCM","3045000","AB","-4.7","0","NA","8.3","0","-33.6","0","","","NA","8.8","1","NA","","2","","","NA","635.5","0.0"
"-111.025","49.029","PINHORN AGCM","3045100","AB","-3.9","0","NA","9.5","0","-34.0","0","","","NA","12.6","0","NA","","4","","","NA","612.4","0.0"
"-112.160","49.283","WARNER AGCM","3046951","AB","-4.1","1","NA","8.8","1","-35.5","1","","","NA","14.6","3","NA","","2","","","NA","596.5","0.0"
"-115.552","51.193","BANFF CS","3050519","AB","-5.9","0","NA","5.8","0","-29.7","0","","","NA","16.2","0","NA","30.0","2","","","NA","669.9","0.0"
"-114.175","49.468","BEAVER MINES","3050602","AB","-4.0","0","NA","8.0","0","-34.1","0","","","NA","36.8","0","NA","1.0","5","","","NA","614.9","0.0"
"-115.067","51.083","BOW VALLEY","3050778","AB","-4.6","0","NA","8.5","0","-38.4","0","","","NA","39.5","0","NA","","6","","","NA","631.8","0.0"
"-114.482","49.628","CROWSNEST","3051R4R","AB","-4.6","0","NA","6.8","0","-29.4","0","","","NA","0.0","25","NA","","0","","","NA","631.6","0.0"
"-118.030","52.926","JASPER WARDEN","3053536","AB","-5.0","0","NA","7.6","0","-34.6","0","","","NA","6.6","0","NA","17.0","2","","","NA","644.2","0.0"
"-115.035","51.028","KANANASKIS","3053600","AB","-3.6","0","1.1","10.0","0","-35.5","0","37.0","0","156.0","36.2","0","172.0","16.0","6","","","NA","604.3","0.0"
"-116.040","52.492","NORDEGG CS","3054843","AB","-4.1","2","NA","10.3","2","-27.1","2","","","NA","26.0","2","NA","58.0","5","","","NA","575.1","0.0"
"-114.416","50.368","PEKISKO","3055119","AB","-3.4","9","NA","7.7","9","-36.4","9","","","NA","18.3","9","NA","68.0","5","","","NA","407.1","0.0"
"-113.809","49.131","WATERTON PARK GATE","3056214","AB","-3.7","0","NA","9.3","0","-37.2","0","","","NA","28.2","0","NA","0.0","6","","","NA","607.7","0.0"
"-115.787","54.144","WHITECOURT A","3057376","AB","-7.6","0","NA","8.2","0","-33.5","0","","","NA","","","NA","","","","","NA","715.9","0.0"
"-115.190","50.943","NAKISKA RIDGETOP","305MGFF","AB","-12.0","5","NA","-0.7","5","-34.3","5","","","NA","","","NA","","","","","NA","690.4","0.0"
"-113.382","54.635","ATHABASCA AGCM","3060330","AB","-9.3","0","NA","6.5","0","-32.9","0","","","NA","10.0","0","NA","","5","","","NA","764.6","0.0"
"-112.825","54.782","ATMORE AGDM","3060406","AB","-11.3","0","NA","5.2","0","-38.3","0","","","NA","11.8","1","NA","42.0","4","","","NA","821.1","0.0"
"-114.448","54.095","BARRHEAD CS","3060535","AB","-9.0","0","NA","8.3","0","-35.5","0","","","NA","6.6","0","NA","9.0","3","","","NA","757.2","0.0"
"-117.867","53.350","BRULE BLACK CAT","3060903","AB","-6.0","13","0.6","10.0","11","-37.5","5","17.0","3","NA","18.0","3","NA","23.0","6","","","NA","359.8","0.0"
"-114.678","54.131","CAMPSIE AUTO","3061201","AB","-9.2","0","NA","8.5","0","-36.7","0","","","NA","9.8","0","NA","18.0","3","","","NA","762.0","0.0"
"-115.894","53.623","CARROT CREEK","3061350","AB","-8.1","1","NA","7.5","1","-38.5","1","","","NA","18.5","1","NA","","7","","","NA","704.9","0.0"
"-116.465","53.579","EDSON","3062239","AB","-7.4","0","NA","8.4","0","-38.3","0","","","NA","7.5","0","NA","","3","","","NA","712.3","0.0"
"-116.453","53.580","EDSON CLIMATE","3062246","AB","-7.5","0","NA","8.7","0","-38.0","0","","","NA","18.0","0","NA","29.0","7","","","NA","712.6","0.0"
"-114.983","53.600","ENTWISTLE","3062451","AB","-6.8","0","0.7","10.0","0","-35.0","0","18.0","0","117.0","18.0","0","114.0","31.0","6","","","NA","694.5","0.0"
"-115.062","53.614","EVANSBURG2 AGCM","3062476","AB","-9.7","0","NA","9.8","0","-39.3","0","","","NA","18.3","0","NA","","6","","","NA","774.9","0.0"
"-114.769","54.410","FORT ASSINIBOINE AGCM","3062660","AB","-8.9","0","NA","7.3","0","-35.7","0","","","NA","9.1","0","NA","","2","","","NA","752.7","0.0"
"-111.213","56.651","FORT MCMURRAY CS","3062696","AB","-15.4","0","NA","5.3","0","-38.7","0","","","NA","19.4","0","NA","30.0","7","","","NA","935.6","0.0"
"-111.223","56.653","FORT MCMURRAY A","3062697","AB","-15.3","0","NA","5.3","0","-36.8","0","","","NA","9.7","0","NA","","4","","","NA","931.5","0.0"
"-118.447","53.795","HENDRICKSON CREEK","3063135","AB","-8.9","0","NA","8.8","0","-42.3","0","","","NA","50.7","0","NA","76.0","10","","","NA","754.3","0.0"
"-116.479","55.396","HIGH PRAIRIE AGDM","3063165","AB","-9.6","0","NA","6.8","0","-39.9","0","","","NA","20.3","1","NA","","6","","","NA","771.5","0.0"
"-113.543","54.821","ISLAND LAKE SOUTH","3063600","AB","-9.9","0","NA","5.7","0","-33.9","0","","","NA","11.8","0","NA","17.0","5","","","NA","779.8","0.0"
"-112.981","54.563","KINIKINIK","3063640","AB","-9.5","0","NA","6.4","0","-33.4","0","","","NA","9.6","0","NA","","4","","","NA","769.3","0.0"
"-112.024","54.769","LAC LA BICHE CLIMATE","3063686","AB","-10.8","0","NA","5.8","0","-34.8","0","","","NA","13.5","0","NA","22.0","2","","","NA","805.2","0.0"
"-111.559","57.041","MILDRED LAKE","3064528","AB","-15.9","22","NA","-1.9","22","-34.7","22","","","NA","4.2","22","NA","","2","","","NA","203.4","0.0"
"-113.321","54.964","PLEASANT VIEW","3065200","AB","-10.2","1","NA","4.8","1","-31.7","1","","","NA","11.7","1","NA","","4","","","NA","761.2","0.0"
"-111.700","54.500","RICH LAKE AGDM","3065475","AB","-12.3","0","NA","4.7","0","-38.8","0","","","NA","11.3","0","NA","","2","","","NA","849.7","0.0"
"-111.835","53.851","ISPAS","3065712","AB","-10.9","1","NA","4.6","1","-32.8","1","","","NA","6.0","1","NA","","2","","","NA","781.1","0.0"
"-114.777","55.293","SLAVE LAKE","3065995","AB","-9.4","0","NA","8.2","0","-34.2","0","","","NA","6.9","0","NA","","2","","","NA","767.8","0.0"
"-114.777","55.293","SLAVE LAKE RCS","3065997","AB","-9.6","0","NA","8.2","0","-34.8","0","","","NA","18.5","0","NA","19.0","7","","","NA","772.9","0.0"
"-113.520","54.300","TAWATINAW AGCM","3066367","AB","-9.7","1","NA","6.1","1","-33.2","1","","","NA","10.9","3","NA","","4","","","NA","746.8","0.0"
"-118.348","53.386","WILLOW CREEK 1","306GE70","AB","-8.9","3","NA","6.1","3","-41.1","3","","","NA","16.0","3","NA","47.0","4","","","NA","672.2","0.0"
"-113.941","54.683","DUCK LAKE AGCM","306X001","AB","-10.5","1","NA","5.7","1","-38.9","1","","","NA","10.0","1","NA","0.0","4","","","NA","768.9","0.0"
"-117.236","55.577","BALLATER AGCM","3070495","AB","-11.5","10","NA","7.4","6","-49.2","10","","","NA","18.2","1","NA","","6","","","NA","531.4","0.0"
"-119.396","55.197","BEAVERLODGE RCS","3070600","AB","-7.7","0","NA","7.4","0","-32.4","0","","","NA","18.2","0","NA","19.0","5","","","NA","720.1","0.0"
"-117.886","56.118","BROWNVALE AGCM","3070800","AB","-10.8","0","NA","5.7","0","-31.9","0","","","NA","11.7","0","NA","","4","","","NA","805.7","0.0"
"-117.933","56.529","CLEAR HILLS AGCM","3071661","AB","-11.3","1","NA","6.7","1","-35.9","1","","","NA","7.7","1","NA","","2","","","NA","790.0","0.0"
"-117.543","56.715","DEADWOOD AGCM","3071957","AB","-11.5","1","NA","7.2","1","-35.3","1","","","NA","8.9","1","NA","","4","","","NA","797.3","0.0"
"-117.887","55.808","EAGLESHAM AGCM","3072151","AB","-10.3","1","NA","6.9","1","-37.0","1","","","NA","18.1","1","NA","","8","","","NA","764.4","0.0"
"-118.439","56.081","FAIRVIEW AGDM","3072525","AB","-11.7","1","NA","6.0","1","-39.1","1","","","NA","9.7","3","NA","","3","","","NA","802.0","0.0"
"-111.117","58.767","FORT CHIPEWYAN","3072655","AB","-21.5","0","NA","-6.7","0","-41.3","0","","","NA","6.7","0","NA","","2","","","NA","1107.3","0.0"
"-111.117","58.767","FORT CHIPEWYAN RCS","3072659","AB","-21.7","0","NA","-6.8","0","-41.2","0","","","NA","19.1","0","NA","51.0","7","","","NA","1110.4","0.0"
"-116.040","58.382","FORT VERMILION","3072723","AB","-18.4","0","NA","0.6","0","-38.0","0","","","NA","17.3","0","NA","45.0","8","","","NA","1019.8","0.0"
"-118.885","55.180","GRANDE PRAIRIE A","3072921","AB","-8.7","0","NA","7.0","0","-32.0","0","32.0","0","NA","29.8","0","NA","24.0","9","","","NA","746.7","0.0"
"-117.298","57.265","HAWK HILLS AGCM","3073071","AB","-15.4","1","NA","6.3","1","-40.2","1","","","NA","10.0","1","NA","","2","","","NA","901.5","0.0"
"-117.165","58.622","HIGH LEVEL A","3073140","AB","-17.9","0","NA","1.0","0","-37.4","0","","","NA","6.8","0","NA","","3","","","NA","1006.4","0.0"
"-117.164","58.631","HIGH LEVEL","3073148","AB","-18.8","0","NA","1.3","0","-39.1","0","","","NA","17.7","0","NA","55.0","6","","","NA","1031.0","0.0"
"-117.120","55.913","JEAN COTE AGCM","3073535","AB","-10.7","1","NA","5.6","1","-34.9","1","","","NA","14.4","1","NA","","5","","","NA","774.4","0.0"
"-117.677","57.788","KEG RIVER AGCM","3073644","AB","-14.9","2","NA","6.1","2","-37.8","2","","","NA","19.1","3","NA","","6","","","NA","855.6","0.0"
"-116.343","58.172","LA CRETE AGCM","3073730","AB","-16.8","0","NA","2.3","0","-36.7","0","","","NA","10.9","0","NA","","4","","","NA","975.0","0.0"
"-119.255","55.422","LA GLACE AGCM","3073740","AB","-9.7","1","NA","7.2","1","-35.9","1","","","NA","21.5","1","NA","","6","","","NA","747.6","0.0"
"-117.451","56.974","MANNING AGDM","3074190","AB","-15.1","1","NA","5.8","1","-39.1","1","","","NA","","","NA","","","","","NA","892.5","0.0"
"-119.745","56.314","CLEARDALE AGDM","3074935","AB","-9.8","0","NA","6.9","0","-34.3","0","","","NA","23.6","0","NA","","8","","","NA","777.9","0.0"
"-117.448","56.227","PEACE RIVER A","3075041","AB","-11.0","1","NA","5.7","1","-33.2","1","5.0","0","NA","5.0","0","NA","18.0","2","","","NA","782.2","0.0"
"-117.452","56.193","ROMA","3075043","AB","-10.9","0","NA","5.7","0","-33.4","0","","","NA","6.8","0","NA","18.0","2","","","NA","809.0","0.0"
"-118.293","55.621","PEORIA AGDM","3075160","AB","-10.1","1","NA","7.7","1","-34.9","1","","","NA","5.5","23","NA","","2","","","NA","759.6","0.0"
"-115.278","56.552","RED EARTH","3075488","AB","-12.4","0","NA","7.9","0","-37.8","0","","","NA","20.7","0","NA","40.0","10","","","NA","850.8","0.0"
"-116.481","58.452","ROCKY LANE AGCM","3075550","AB","-18.6","1","NA","0.3","1","-38.7","1","","","NA","13.5","1","NA","","7","","","NA","989.1","0.0"
"-118.668","55.777","RYCROFT AGCM","3075601","AB","-10.5","2","NA","8.1","2","-37.2","2","","","NA","20.3","2","NA","","5","","","NA","740.5","0.0"
"-119.345","56.076","SAVANNA AGCM","3075770","AB","-10.7","1","NA","6.0","1","-36.3","1","","","NA","17.7","1","NA","","8","","","NA","773.9","0.0"
"-118.408","55.352","TEEPEE CREEK AGCM","3076366","AB","-9.7","0","NA","7.5","0","-35.3","0","","","NA","17.3","0","NA","","5","","","NA","774.2","0.0"
"-116.848","58.021","TOMPKINS LANDING AGCM","3076530","AB","-17.1","0","NA","2.6","0","-38.7","0","","","NA","12.5","9","NA","","4","","","NA","983.4","0.0"
"-117.199","55.098","VALLEYVIEW AGDM","3076680","AB","-8.8","1","NA","6.5","1","-35.0","1","","","NA","22.0","1","NA","","6","","","NA","724.7","0.0"
"-113.866","58.711","GARDEN RIVER","307KPFP","AB","-19.7","2","NA","-3.4","2","-40.7","2","","","NA","","","NA","","","","","NA","979.4","0.0"
"-110.283","54.417","COLD LAKE A","3081680","AB","-12.6","0","-0.7","4.5","0","-37.3","0","9.0","0","59.0","13.7","0","127.0","39.0","3","","","NA","856.2","0.0"
"-110.868","54.367","DUPRE AGCM","3081690","AB","-13.0","1","NA","4.9","1","-38.8","1","","","NA","14.2","1","NA","","3","","","NA","836.8","0.0"
"-110.323","54.177","BEAVERDAM AGCM","308X001","AB","-11.9","1","NA","6.5","1","-38.7","1","","","NA","12.0","1","NA","0.0","3","","","NA","807.4","0.0"
