"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-113.961","50.729","OKOTOKS","303M9JM","AB","16.2","4","2.5","33.0","4","3.0","4","0.0","4","NA","95.4","4","NA","","9","","","NA","67.8","20.9"
"-112.817","49.050","DEL BONITA AGDM","3042045","AB","14.1","3","NA","29.8","3","-1.2","3","","","NA","30.9","3","NA","","3","","","NA","109.2","3.8"
"-110.678","49.364","MANYBERRIES AGCM","3044203","AB","16.1","10","NA","29.0","10","-1.1","10","","","NA","36.5","10","NA","","4","","","NA","47.3","9.7"
"-111.652","49.137","MASINASIN AGDM","3044232","AB","16.3","3","NA","31.2","3","0.6","3","","","NA","68.1","3","NA","","8","","","NA","64.1","17.9"
"-112.050","49.133","MILK RIVER","3044533","AB","15.5","5","NA","30.7","5","-1.5","5","","","NA","50.0","13","NA","","3","","","NA","71.5","8.1"
"-110.467","49.117","ONEFOUR CDA","3044923","AB","15.8","8","NA","28.4","8","1.3","8","","","NA","61.4","8","NA","","5","","","NA","58.0","10.5"
"-111.126","49.225","PAKOWKI LAKE AGCM","3045000","AB","16.1","12","NA","28.5","12","2.8","12","","","NA","64.6","12","NA","","5","","","NA","41.4","8.0"
"-111.025","49.029","PINHORN AGCM","3045100","AB","16.6","5","NA","30.0","5","4.1","5","","","NA","84.4","5","NA","","6","","","NA","48.8","14.7"
"-112.160","49.283","WARNER AGCM","3046951","AB","16.3","6","NA","32.0","6","1.6","6","","","NA","7.9","10","NA","","4","","","NA","55.9","14.5"
"-115.552","51.193","BANFF CS","3050519","AB","13.6","0","NA","28.6","0","0.4","0","","","NA","58.4","0","NA","","8","","","NA","133.7","2.5"
"-114.175","49.468","BEAVER MINES","3050602","AB","14.8","0","NA","28.1","0","2.1","0","","","NA","49.8","0","NA","","3","","","NA","99.9","4.3"
"-115.067","51.083","BOW VALLEY","3050778","AB","14.6","0","NA","31.0","0","1.7","0","","","NA","93.3","0","NA","","7","","","NA","107.4","5.2"
"-114.482","49.628","CROWSNEST","3051R4R","AB","13.1","0","NA","27.3","0","-1.7","0","","","NA","70.6","2","NA","","5","","","NA","147.0","0.0"
"-118.030","52.926","JASPER WARDEN","3053536","AB","14.1","0","NA","32.8","0","-1.6","0","","","NA","133.8","2","NA","","6","","","NA","128.1","9.8"
"-115.035","51.028","KANANASKIS","3053600","AB","14.0","0","2.6","29.5","0","1.0","0","0.0","0","0.0","87.2","0","73.0","0.0","8","","","NA","121.8","2.9"
"-116.040","52.492","NORDEGG CS","3054843","AB","12.7","0","NA","28.3","0","-1.5","0","","","NA","220.9","0","NA","","14","","","NA","160.4","2.3"
"-114.416","50.368","PEKISKO","3055119","AB","13.3","6","NA","28.7","6","0.7","6","","","NA","54.2","6","NA","","5","","","NA","114.3","2.3"
"-113.809","49.131","WATERTON PARK GATE","3056214","AB","14.7","0","NA","28.3","0","-0.7","0","","","NA","51.6","0","NA","","5","","","NA","105.4","6.4"
"-115.787","54.144","WHITECOURT A","3057376","AB","15.7","0","NA","30.6","0","1.4","0","","","NA","","","NA","","","","","NA","85.3","16.7"
"-115.190","50.943","NAKISKA RIDGETOP","305MGFF","AB","8.4","0","NA","19.7","0","-3.0","0","","","NA","","","NA","","","","","NA","287.5","0.0"
"-113.382","54.635","ATHABASCA AGCM","3060330","AB","16.2","3","NA","27.9","3","3.4","3","","","NA","81.7","4","NA","","7","","","NA","66.2","17.6"
"-112.825","54.782","ATMORE AGDM","3060406","AB","15.3","5","NA","28.4","4","0.0","5","","","NA","94.4","8","NA","","7","","","NA","77.8","10.6"
"-114.448","54.095","BARRHEAD CS","3060535","AB","16.2","0","NA","31.1","0","4.0","0","","","NA","128.2","0","NA","","7","","","NA","72.0","19.3"
"-117.867","53.350","BRULE BLACK CAT","3060903","AB","14.3","2","2.3","32.5","1","-1.0","1","0.0","0","NA","187.0","0","228.0","0.0","11","","","NA","110.9","5.9"
"-114.678","54.131","CAMPSIE AUTO","3061201","AB","15.7","2","NA","31.1","2","0.4","2","","","NA","91.3","2","NA","","5","","","NA","77.4","13.5"
"-115.894","53.623","CARROT CREEK","3061350","AB","13.5","10","NA","28.6","10","1.3","10","","","NA","170.8","10","NA","","6","","","NA","90.6","0.7"
"-116.465","53.579","EDSON","3062239","AB","14.6","0","NA","29.0","0","-1.0","0","","","NA","180.1","0","NA","","11","","","NA","110.0","8.6"
"-116.453","53.580","EDSON CLIMATE","3062246","AB","14.7","0","NA","29.0","0","-0.7","0","","","NA","178.4","0","NA","","11","","","NA","107.4","9.1"
"-114.983","53.600","ENTWISTLE","3062451","AB","16.7","0","2.3","32.0","0","2.0","0","0.0","0","NA","194.0","0","190.0","0.0","11","","","NA","75.0","35.0"
"-115.062","53.614","EVANSBURG2 AGCM","3062476","AB","14.8","6","NA","30.6","6","-3.0","6","","","NA","152.2","7","NA","","7","","","NA","83.5","7.3"
"-114.769","54.410","FORT ASSINIBOINE AGCM","3062660","AB","15.6","3","NA","28.3","3","1.5","3","","","NA","129.6","3","NA","","8","","","NA","74.5","9.2"
"-111.213","56.651","FORT MCMURRAY CS","3062696","AB","16.9","1","NA","30.5","1","4.9","1","","","NA","166.8","1","NA","","11","","","NA","57.4","24.4"
"-111.223","56.653","FORT MCMURRAY A","3062697","AB","17.0","0","NA","30.5","0","4.5","0","","","NA","166.2","0","NA","","11","","","NA","57.2","28.4"
"-118.447","53.795","HENDRICKSON CREEK","3063135","AB","10.0","0","NA","28.8","0","-6.8","0","","","NA","233.4","1","NA","1.0","11","","","NA","241.1","0.0"
"-116.479","55.396","HIGH PRAIRIE AGDM","3063165","AB","15.3","3","NA","29.3","3","2.2","3","","","NA","21.2","25","NA","","3","","","NA","85.6","11.8"
"-113.543","54.821","ISLAND LAKE SOUTH","3063600","AB","16.2","0","NA","28.7","0","2.3","0","","","NA","135.1","0","NA","","7","","","NA","71.7","18.7"
"-112.981","54.563","KINIKINIK","3063640","AB","16.2","3","NA","28.2","3","4.6","3","","","NA","94.7","8","NA","","6","","","NA","64.8","17.0"
"-112.024","54.769","LAC LA BICHE CLIMATE","3063686","AB","17.2","1","NA","28.9","1","6.2","1","","","NA","31.8","16","NA","","4","","","NA","49.3","25.1"
"-113.321","54.964","PLEASANT VIEW","3065200","AB","15.5","7","NA","27.8","7","4.2","7","","","NA","117.1","8","NA","","7","","","NA","67.9","9.8"
"-111.700","54.500","RICH LAKE AGDM","3065475","AB","15.7","3","NA","27.9","3","4.6","3","","","NA","70.3","3","NA","","7","","","NA","70.8","9.2"
"-111.835","53.851","ISPAS","3065712","AB","16.9","3","NA","28.4","3","6.6","3","","","NA","71.6","3","NA","","9","","","NA","52.6","21.8"
"-114.777","55.293","SLAVE LAKE","3065995","AB","16.0","0","NA","29.7","0","3.3","0","","","NA","68.2","0","NA","","6","","","NA","74.6","14.9"
"-114.777","55.293","SLAVE LAKE RCS","3065997","AB","15.8","0","NA","29.5","0","3.1","0","","","NA","59.7","0","NA","","6","","","NA","80.0","13.1"
"-113.520","54.300","TAWATINAW AGCM","3066367","AB","16.0","3","NA","27.8","3","3.0","3","","","NA","100.5","4","NA","","6","","","NA","69.5","15.5"
"-118.348","53.386","WILLOW CREEK 1","306GE70","AB","10.3","5","NA","29.7","5","-5.1","5","","","NA","154.1","5","NA","","8","","","NA","193.4","0.0"
"-113.941","54.683","DUCK LAKE AGCM","306X001","AB","14.7","3","NA","28.6","3","-2.3","3","","","NA","74.2","3","NA","","5","","","NA","97.7","7.6"
"-117.236","55.577","BALLATER AGCM","3070495","AB","15.5","3","NA","29.5","3","1.1","3","","","NA","28.0","3","NA","","3","","","NA","79.9","12.6"
"-119.396","55.197","BEAVERLODGE RCS","3070600","AB","16.0","0","NA","28.6","0","1.4","0","","","NA","69.4","0","NA","","6","","","NA","74.6","15.2"
"-117.886","56.118","BROWNVALE AGCM","3070800","AB","16.4","4","NA","29.6","4","5.0","4","","","NA","15.7","4","NA","","3","","","NA","56.1","14.1"
"-117.933","56.529","CLEAR HILLS AGCM","3071661","AB","15.3","7","NA","28.2","7","1.4","7","","","NA","14.1","8","NA","","2","","","NA","72.8","11.8"
"-117.543","56.715","DEADWOOD AGCM","3071957","AB","16.7","3","NA","29.7","3","3.7","3","","","NA","7.6","4","NA","","2","","","NA","54.6","19.6"
"-117.887","55.808","EAGLESHAM AGCM","3072151","AB","16.5","3","NA","29.2","3","4.4","3","","","NA","48.0","3","NA","","7","","","NA","57.1","17.1"
"-118.439","56.081","FAIRVIEW AGDM","3072525","AB","17.0","6","NA","29.6","6","3.3","6","","","NA","5.4","6","NA","","1","","","NA","48.2","24.4"
"-111.117","58.767","FORT CHIPEWYAN","3072655","AB","15.6","0","NA","31.4","0","2.0","0","","","NA","48.5","0","NA","","5","","","NA","93.0","20.0"
"-111.117","58.767","FORT CHIPEWYAN RCS","3072659","AB","15.7","0","NA","31.8","0","2.1","0","","","NA","48.1","0","NA","","5","","","NA","89.8","20.5"
"-116.040","58.382","FORT VERMILION","3072723","AB","17.2","0","NA","29.8","0","3.3","0","","","NA","38.1","0","NA","","5","","","NA","59.2","34.2"
"-118.885","55.180","GRANDE PRAIRIE A","3072921","AB","16.3","1","NA","30.7","1","1.4","1","0.0","0","NA","45.3","0","NA","","7","","","NA","72.1","22.2"
"-117.298","57.265","HAWK HILLS AGCM","3073071","AB","16.1","3","NA","29.4","3","0.4","3","","","NA","9.6","4","NA","","3","","","NA","67.0","15.4"
"-117.165","58.622","HIGH LEVEL A","3073140","AB","15.7","0","NA","30.9","0","1.3","0","","","NA","55.8","0","NA","","7","","","NA","84.3","16.6"
"-117.164","58.631","HIGH LEVEL","3073148","AB","14.7","2","NA","31.3","2","-0.8","2","","","NA","58.3","2","NA","0.0","8","","","NA","100.6","8.4"
"-117.120","55.913","JEAN COTE AGCM","3073535","AB","16.1","7","NA","29.6","6","3.3","7","","","NA","27.6","7","NA","","4","","","NA","60.3","17.3"
"-117.677","57.788","KEG RIVER AGCM","3073644","AB","15.4","3","NA","32.0","3","-1.1","3","","","NA","4.6","6","NA","","1","","","NA","80.9","10.4"
"-116.343","58.172","LA CRETE AGCM","3073730","AB","16.4","8","NA","30.5","8","3.8","8","","","NA","16.7","8","NA","","5","","","NA","49.4","14.2"
"-119.255","55.422","LA GLACE AGCM","3073740","AB","15.3","3","NA","29.6","3","-0.6","3","","","NA","33.9","20","NA","","4","","","NA","83.7","11.7"
"-117.451","56.974","MANNING AGDM","3074190","AB","15.8","4","NA","30.0","4","0.7","4","","","NA","","","NA","","","","","NA","71.3","14.2"
"-119.745","56.314","CLEARDALE AGDM","3074935","AB","16.6","3","NA","30.2","3","0.1","3","","","NA","17.1","3","NA","","4","","","NA","58.8","20.9"
"-117.448","56.227","PEACE RIVER A","3075041","AB","16.0","0","NA","30.9","0","1.2","0","0.0","0","NA","10.0","0","NA","","3","","","NA","78.9","19.7"
"-117.452","56.193","ROMA","3075043","AB","16.7","0","NA","31.9","0","3.5","0","","","NA","8.9","0","NA","","3","","","NA","63.9","24.4"
"-118.293","55.621","PEORIA AGDM","3075160","AB","15.5","3","NA","28.9","3","1.2","3","","","NA","85.9","3","NA","","5","","","NA","77.0","10.1"
"-115.278","56.552","RED EARTH","3075488","AB","15.8","0","NA","31.5","0","3.0","0","","","NA","66.2","0","NA","","9","","","NA","86.3","19.8"
"-116.481","58.452","ROCKY LANE AGCM","3075550","AB","15.7","8","NA","30.9","8","1.1","8","","","NA","31.6","8","NA","","3","","","NA","64.6","14.9"
"-118.668","55.777","RYCROFT AGCM","3075601","AB","16.6","4","NA","30.3","4","2.6","4","","","NA","12.8","4","NA","","3","","","NA","52.3","14.8"
"-119.345","56.076","SAVANNA AGCM","3075770","AB","16.1","3","NA","29.4","3","2.7","3","","","NA","6.0","3","NA","","2","","","NA","63.8","12.7"
"-111.997","58.853","SWEETGRASS LANDING","3076330","AB","","","NA","","","","","","","NA","49.6","3","NA","","6","","","NA","",""
"-118.408","55.352","TEEPEE CREEK AGCM","3076366","AB","15.7","3","NA","31.8","3","3.5","3","","","NA","40.3","3","NA","","6","","","NA","74.9","13.3"
"-116.848","58.021","TOMPKINS LANDING AGCM","3076530","AB","15.9","8","NA","30.9","8","2.9","8","","","NA","15.6","11","NA","","3","","","NA","57.5","11.0"
"-117.199","55.098","VALLEYVIEW AGDM","3076680","AB","15.8","3","NA","31.7","3","3.1","3","","","NA","69.2","3","NA","","8","","","NA","75.3","15.0"
"-113.866","58.711","GARDEN RIVER","307KPFP","AB","17.2","22","NA","32.4","22","5.3","22","","","NA","2.0","22","NA","","1","","","NA","11.1","4.9"
"-110.283","54.417","COLD LAKE A","3081680","AB","17.3","0","2.3","30.1","0","4.8","0","0.0","0","NA","84.9","0","116.0","","10","","","NA","43.8","21.8"
"-110.323","54.177","BEAVERDAM AGCM","308X001","AB","16.3","3","NA","29.2","3","4.9","3","","","NA","52.1","3","NA","0.0","8","","","NA","62.7","15.6"
