"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-112.863","50.304","TRAVERS AGCM","3036500","AB","14.5","2","NA","29.5","2","2.4","2","","","NA","18.6","3","NA","","2","","","NA","112.0","13.5"
"-112.117","49.500","WRENTHAM AGDM","3037675","AB","14.4","2","NA","31.0","2","-2.1","2","","","NA","41.7","2","NA","","3","","","NA","113.0","11.3"
"-113.961","50.729","OKOTOKS","303M9JM","AB","13.2","0","1.8","30.0","0","-1.0","0","0.0","0","0.0","31.8","0","69.0","0.0","5","","","NA","146.4","3.0"
"-112.817","49.050","DEL BONITA AGDM","3042045","AB","12.7","2","NA","28.9","2","-1.2","2","","","NA","30.2","3","NA","","4","","","NA","152.8","3.4"
"-110.678","49.364","MANYBERRIES AGCM","3044203","AB","14.3","2","NA","31.7","2","-2.9","2","","","NA","11.5","2","NA","","5","","","NA","113.0","10.5"
"-111.652","49.137","MASINASIN AGDM","3044232","AB","15.0","2","NA","31.0","2","1.5","2","","","NA","12.8","5","NA","","2","","","NA","97.8","15.0"
"-112.050","49.133","MILK RIVER","3044533","AB","13.7","3","NA","31.2","3","-2.1","3","","","NA","9.6","20","NA","","3","","","NA","119.0","3.4"
"-110.467","49.117","ONEFOUR CDA","3044923","AB","15.3","4","NA","32.0","4","0.8","4","","","NA","14.4","4","NA","1.0","4","","","NA","79.8","8.4"
"-111.126","49.225","PAKOWKI LAKE AGCM","3045000","AB","15.0","2","NA","31.8","2","0.0","2","","","NA","9.7","3","NA","","5","","","NA","95.1","11.6"
"-111.025","49.029","PINHORN AGCM","3045100","AB","14.8","4","NA","30.7","4","1.4","4","","","NA","13.4","5","NA","","5","","","NA","98.1","14.7"
"-112.160","49.283","WARNER AGCM","3046951","AB","14.2","4","NA","30.8","4","0.9","4","","","NA","13.2","11","NA","","2","","","NA","110.3","10.3"
"-115.552","51.193","BANFF CS","3050519","AB","10.3","2","NA","25.6","2","-3.4","2","","","NA","49.9","2","NA","","9","","","NA","214.6","0.0"
"-114.175","49.468","BEAVER MINES","3050602","AB","11.7","1","NA","26.1","1","-0.8","1","","","NA","54.2","1","NA","4.0","5","","","NA","187.4","3.9"
"-115.067","51.083","BOW VALLEY","3050778","AB","11.6","2","NA","28.0","2","-3.4","2","","","NA","45.0","2","NA","","6","","","NA","184.1","5.3"
"-114.482","49.628","CROWSNEST","3051R4R","AB","10.4","1","NA","25.0","1","-1.6","1","","","NA","36.2","7","NA","","4","","","NA","221.3","0.5"
"-118.030","52.926","JASPER WARDEN","3053536","AB","10.2","0","NA","27.6","0","-3.5","0","","","NA","29.8","0","NA","","9","","","NA","233.7","0.0"
"-115.035","51.028","KANANASKIS","3053600","AB","11.5","1","2.1","28.5","1","-3.0","1","2.0","1","NA","36.2","1","NA","0.0","5","","","NA","193.4","4.5"
"-116.040","52.492","NORDEGG CS","3054843","AB","9.8","2","NA","27.0","2","-4.4","2","","","NA","19.1","2","NA","","6","","","NA","231.9","1.5"
"-114.416","50.368","PEKISKO","3055119","AB","11.0","3","NA","27.8","3","-3.4","3","","","NA","23.6","4","NA","","6","","","NA","192.0","2.9"
"-113.809","49.131","WATERTON PARK GATE","3056214","AB","11.6","1","NA","26.7","1","-0.8","1","","","NA","46.3","1","NA","","5","","","NA","186.7","0.4"
"-115.787","54.144","WHITECOURT A","3057376","AB","11.1","0","NA","26.1","0","-0.7","0","","","NA","","","NA","","","","","NA","207.9","0.0"
"-115.190","50.943","NAKISKA RIDGETOP","305MGFF","AB","5.8","1","NA","17.0","1","-4.7","1","","","NA","","","NA","","","","","NA","354.0","0.0"
"-113.382","54.635","ATHABASCA AGCM","3060330","AB","11.5","4","NA","23.7","4","-0.7","4","","","NA","8.9","5","NA","","2","","","NA","169.4","0.0"
"-112.825","54.782","ATMORE AGDM","3060406","AB","10.5","2","NA","24.7","2","-2.1","2","","","NA","7.9","3","NA","","2","","","NA","208.7","0.0"
"-114.448","54.095","BARRHEAD CS","3060535","AB","11.6","0","NA","25.3","0","-0.4","0","","","NA","14.0","0","NA","2.0","5","","","NA","191.0","0.0"
"-117.867","53.350","BRULE BLACK CAT","3060903","AB","9.2","5","0.2","26.5","3","-4.5","4","0.0","1","NA","67.4","1","NA","0.0","8","","","NA","220.2","0.0"
"-114.678","54.131","CAMPSIE AUTO","3061201","AB","10.8","0","NA","24.6","0","-2.7","0","","","NA","8.3","0","NA","","3","","","NA","216.3","0.0"
"-115.894","53.623","CARROT CREEK","3061350","AB","10.0","4","NA","25.9","4","-3.9","4","","","NA","16.1","4","NA","","4","","","NA","209.2","0.0"
"-116.465","53.579","EDSON","3062239","AB","10.0","0","NA","26.2","0","-3.8","0","","","NA","29.7","0","NA","","6","","","NA","240.0","0.0"
"-116.453","53.580","EDSON CLIMATE","3062246","AB","10.2","0","NA","26.1","0","-3.3","0","","","NA","30.6","0","NA","0.0","6","","","NA","235.4","0.0"
"-114.983","53.600","ENTWISTLE","3062451","AB","12.7","1","1.9","26.0","1","-2.0","1","0.0","1","NA","17.0","1","NA","0.0","6","","","NA","153.5","1.0"
"-115.062","53.614","EVANSBURG2 AGCM","3062476","AB","9.5","5","NA","24.8","5","-4.9","5","","","NA","5.4","5","NA","","1","","","NA","212.3","0.0"
"-114.769","54.410","FORT ASSINIBOINE AGCM","3062660","AB","10.9","2","NA","24.7","2","-2.2","2","","","NA","6.4","2","NA","","2","","","NA","198.7","0.0"
"-111.213","56.651","FORT MCMURRAY CS","3062696","AB","12.9","1","NA","26.4","1","-0.8","1","","","NA","9.6","4","NA","","2","","","NA","149.1","1.5"
"-111.223","56.653","FORT MCMURRAY A","3062697","AB","13.1","2","NA","26.5","2","-0.2","2","","","NA","21.4","2","NA","","9","","","NA","139.4","1.5"
"-118.447","53.795","HENDRICKSON CREEK","3063135","AB","6.7","0","NA","24.9","0","-7.3","0","","","NA","33.0","0","NA","1.0","7","","","NA","337.6","0.0"
"-116.479","55.396","HIGH PRAIRIE AGDM","3063165","AB","11.1","4","NA","27.2","4","-2.8","4","","","NA","8.0","6","NA","","3","","","NA","180.6","0.0"
"-113.543","54.821","ISLAND LAKE SOUTH","3063600","AB","11.9","0","NA","24.8","0","-1.4","0","","","NA","9.2","0","NA","","4","","","NA","182.3","0.0"
"-112.981","54.563","KINIKINIK","3063640","AB","12.1","4","NA","24.2","4","0.9","4","","","NA","7.0","4","NA","","2","","","NA","153.9","0.0"
"-112.024","54.769","LAC LA BICHE CLIMATE","3063686","AB","12.3","0","NA","25.0","0","0.2","0","","","NA","4.8","0","NA","","2","","","NA","172.5","0.9"
"-113.321","54.964","PLEASANT VIEW","3065200","AB","11.5","4","NA","23.5","4","1.2","4","","","NA","12.7","4","NA","","2","","","NA","169.0","0.0"
"-111.700","54.500","RICH LAKE AGDM","3065475","AB","10.5","4","NA","23.2","4","-2.6","4","","","NA","7.6","5","NA","","2","","","NA","195.1","0.0"
"-111.835","53.851","ISPAS","3065712","AB","12.4","2","NA","25.6","2","-0.5","2","","","NA","4.8","3","NA","","2","","","NA","156.8","0.0"
"-114.777","55.293","SLAVE LAKE","3065995","AB","11.8","0","NA","25.8","0","-0.1","0","","","NA","18.4","0","NA","","3","","","NA","186.8","0.9"
"-114.777","55.293","SLAVE LAKE RCS","3065997","AB","11.5","0","NA","25.7","0","-0.1","0","","","NA","14.7","0","NA","","2","","","NA","194.6","0.5"
"-113.520","54.300","TAWATINAW AGCM","3066367","AB","11.9","3","NA","25.2","3","0.3","3","","","NA","12.4","3","NA","","2","","","NA","164.9","0.0"
"-118.348","53.386","WILLOW CREEK 1","306GE70","AB","7.2","6","NA","24.5","6","-5.9","6","","","NA","44.2","7","NA","","8","","","NA","258.3","0.0"
"-113.941","54.683","DUCK LAKE AGCM","306X001","AB","10.1","2","NA","24.3","2","-3.0","2","","","NA","10.1","5","NA","","3","","","NA","222.6","0.0"
"-117.236","55.577","BALLATER AGCM","3070495","AB","11.9","2","NA","27.9","2","-1.8","2","","","NA","2.6","2","NA","","2","","","NA","171.2","0.0"
"-119.396","55.197","BEAVERLODGE RCS","3070600","AB","11.1","0","NA","27.0","0","-1.6","0","","","NA","9.3","0","NA","0.0","3","","","NA","207.2","0.0"
"-117.886","56.118","BROWNVALE AGCM","3070800","AB","11.5","2","NA","27.2","2","-2.7","2","","","NA","14.2","2","NA","","1","","","NA","181.6","0.0"
"-117.933","56.529","CLEAR HILLS AGCM","3071661","AB","10.8","4","NA","25.7","4","-2.6","4","","","NA","5.4","6","NA","","2","","","NA","187.7","0.0"
"-117.543","56.715","DEADWOOD AGCM","3071957","AB","12.5","2","NA","26.7","2","-1.1","2","","","NA","4.1","3","NA","","2","","","NA","152.7","0.0"
"-117.887","55.808","EAGLESHAM AGCM","3072151","AB","12.0","2","NA","27.3","2","-0.9","2","","","NA","5.8","2","NA","","3","","","NA","166.8","0.0"
"-110.439","58.981","EGG ISLAND","3072246","AB","14.1","17","NA","20.7","16","7.0","17","","","NA","","","NA","","","","","NA","50.1","0.0"
"-118.439","56.081","FAIRVIEW AGDM","3072525","AB","11.2","4","NA","27.1","4","-2.7","4","","","NA","3.8","6","NA","","2","","","NA","176.9","0.0"
"-111.117","58.767","FORT CHIPEWYAN","3072655","AB","13.2","1","NA","26.5","1","1.1","1","","","NA","12.8","1","NA","","4","","","NA","144.7","5.7"
"-111.117","58.767","FORT CHIPEWYAN RCS","3072659","AB","13.2","0","NA","27.2","0","1.2","0","","","NA","10.5","0","NA","","4","","","NA","150.9","6.2"
"-116.040","58.382","FORT VERMILION","3072723","AB","12.6","0","NA","27.3","0","1.3","0","","","NA","20.1","0","NA","0.0","5","","","NA","162.4","0.8"
"-118.885","55.180","GRANDE PRAIRIE A","3072921","AB","11.2","0","NA","27.5","0","-1.4","0","0.0","0","NA","18.0","0","NA","","4","","","NA","204.0","0.3"
"-117.298","57.265","HAWK HILLS AGCM","3073071","AB","12.2","4","NA","26.5","4","0.7","4","","","NA","6.8","4","NA","","1","","","NA","151.2","0.0"
"-117.165","58.622","HIGH LEVEL A","3073140","AB","11.3","1","NA","27.1","1","-0.9","1","","","NA","41.1","0","NA","","8","","","NA","194.7","0.0"
"-117.164","58.631","HIGH LEVEL","3073148","AB","10.4","3","NA","27.1","3","-3.5","3","","","NA","17.2","3","NA","1.0","4","","","NA","205.2","0.0"
"-117.120","55.913","JEAN COTE AGCM","3073535","AB","11.9","6","NA","26.9","6","-0.5","6","","","NA","1.3","6","NA","","0","","","NA","147.2","0.0"
"-117.677","57.788","KEG RIVER AGCM","3073644","AB","11.9","2","NA","27.8","2","-1.8","2","","","NA","9.1","2","NA","","1","","","NA","172.1","0.0"
"-116.343","58.172","LA CRETE AGCM","3073730","AB","12.7","4","NA","27.0","4","1.1","4","","","NA","8.4","5","NA","","2","","","NA","139.9","2.2"
"-119.255","55.422","LA GLACE AGCM","3073740","AB","9.9","4","NA","27.1","4","-3.4","4","","","NA","3.7","13","NA","","1","","","NA","211.4","0.0"
"-117.451","56.974","MANNING AGDM","3074190","AB","11.9","4","NA","26.9","4","-1.1","4","","","NA","","","NA","","","","","NA","158.8","0.0"
"-119.745","56.314","CLEARDALE AGDM","3074935","AB","11.7","2","NA","27.0","2","-1.5","2","","","NA","11.2","2","NA","","3","","","NA","177.8","0.0"
"-117.448","56.227","PEACE RIVER A","3075041","AB","11.1","0","NA","26.2","0","-1.6","0","0.0","0","NA","23.3","0","NA","","1","","","NA","208.2","0.0"
"-117.452","56.193","ROMA","3075043","AB","12.0","0","NA","26.6","0","0.2","0","","","NA","11.5","0","NA","0.0","2","","","NA","179.3","0.0"
"-118.293","55.621","PEORIA AGDM","3075160","AB","11.1","2","NA","26.7","2","-4.3","2","","","NA","8.7","6","NA","","3","","","NA","192.9","0.0"
"-115.278","56.552","RED EARTH","3075488","AB","11.9","0","NA","25.4","0","-0.1","0","","","NA","","","NA","","","","","NA","182.3","0.0"
"-116.481","58.452","ROCKY LANE AGCM","3075550","AB","11.6","4","NA","27.9","4","-1.0","4","","","NA","13.3","5","NA","","4","","","NA","165.5","0.0"
"-118.668","55.777","RYCROFT AGCM","3075601","AB","12.3","2","NA","28.2","2","-2.8","2","","","NA","8.9","2","NA","","4","","","NA","159.6","0.0"
"-119.345","56.076","SAVANNA AGCM","3075770","AB","11.7","10","NA","27.3","10","-1.8","10","","","NA","3.7","10","NA","","1","","","NA","125.5","0.0"
"-111.997","58.853","SWEETGRASS LANDING","3076330","AB","","","NA","","","","","","","NA","16.8","2","NA","","3","","","NA","",""
"-118.408","55.352","TEEPEE CREEK AGCM","3076366","AB","10.5","4","NA","27.6","4","-4.3","4","","","NA","0.4","4","NA","","0","","","NA","194.7","0.0"
"-116.848","58.021","TOMPKINS LANDING AGCM","3076530","AB","12.7","4","NA","26.9","4","1.2","4","","","NA","7.6","5","NA","","1","","","NA","137.6","0.8"
"-117.199","55.098","VALLEYVIEW AGDM","3076680","AB","11.7","2","NA","27.6","2","-1.3","2","","","NA","11.7","7","NA","","4","","","NA","177.2","0.0"
"-113.866","58.711","GARDEN RIVER","307KPFP","AB","13.0","0","NA","30.0","0","0.2","0","","","NA","12.2","1","NA","","2","","","NA","152.6","2.6"
"-110.283","54.417","COLD LAKE A","3081680","AB","12.0","0","1.5","24.6","0","-1.7","0","0.0","0","0.0","13.4","0","34.0","","5","","","NA","180.4","0.8"
"-110.868","54.367","DUPRE AGCM","3081690","AB","11.5","12","NA","24.5","12","0.7","12","","","NA","5.6","13","NA","","2","","","NA","116.3","0.0"
"-110.323","54.177","BEAVERDAM AGCM","308X001","AB","11.6","2","NA","24.7","2","-2.2","2","","","NA","21.5","4","NA","0.0","4","","","NA","180.0","0.7"
