"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-112.817","49.050","DEL BONITA AGDM","3042045","AB","12.7","0","NA","28.0","0","0.9","0","","","NA","32.4","1","NA","","6","","","NA","164.5","0.0"
"-110.678","49.364","MANYBERRIES AGCM","3044203","AB","14.2","1","NA","28.9","1","-1.8","1","","","NA","35.5","2","NA","","5","","","NA","116.8","3.6"
"-111.652","49.137","MASINASIN AGDM","3044232","AB","15.0","1","NA","30.3","1","1.2","1","","","NA","21.6","1","NA","","4","","","NA","96.7","7.0"
"-112.050","49.133","MILK RIVER","3044533","AB","14.2","4","NA","29.4","4","0.6","4","","","NA","35.3","4","NA","","4","","","NA","106.1","2.9"
"-110.467","49.117","ONEFOUR CDA","3044923","AB","14.4","3","NA","28.2","3","2.1","3","","","NA","39.8","6","NA","","6","","","NA","101.6","1.6"
"-111.126","49.225","PAKOWKI LAKE AGCM","3045000","AB","15.0","1","NA","30.3","1","-10.5","1","","","NA","15.9","2","NA","","4","","","NA","95.6","6.4"
"-111.025","49.029","PINHORN AGCM","3045100","AB","14.2","1","NA","28.9","1","0.0","1","","","NA","21.7","3","NA","","3","","","NA","119.9","6.1"
"-112.160","49.283","WARNER AGCM","3046951","AB","14.7","1","NA","29.9","1","0.0","1","","","NA","36.0","4","NA","","6","","","NA","106.0","7.5"
"-115.552","51.193","BANFF CS","3050519","AB","12.0","0","NA","27.4","0","-1.0","0","","","NA","31.3","0","NA","","6","","","NA","184.6","0.0"
"-114.175","49.468","BEAVER MINES","3050602","AB","12.9","0","NA","27.7","0","-0.2","0","","","NA","27.8","0","NA","","6","","","NA","158.8","0.0"
"-115.067","51.083","BOW VALLEY","3050778","AB","13.0","0","NA","28.6","0","-2.3","0","","","NA","27.5","0","NA","","4","","","NA","156.5","1.3"
"-114.482","49.628","CROWSNEST","3051R4R","AB","11.2","0","NA","27.2","0","-2.5","0","","","NA","38.4","8","NA","","8","","","NA","211.3","0.0"
"-118.030","52.926","JASPER WARDEN","3053536","AB","12.9","1","NA","30.8","1","-2.1","1","","","NA","66.0","1","NA","","5","","","NA","154.2","0.1"
"-115.035","51.028","KANANASKIS","3053600","AB","12.7","0","5.0","28.0","0","-1.0","0","0.0","0","0.0","41.4","0","47.0","0.0","6","","","NA","165.0","0.3"
"-116.040","52.492","NORDEGG CS","3054843","AB","12.0","1","NA","28.6","1","-2.0","1","","","NA","89.5","1","NA","","7","","","NA","180.4","0.0"
"-114.416","50.368","PEKISKO","3055119","AB","11.5","7","NA","28.3","7","-0.5","7","","","NA","17.8","8","NA","","7","","","NA","155.5","0.0"
"-113.809","49.131","WATERTON PARK GATE","3056214","AB","12.4","0","NA","28.0","0","-0.8","0","","","NA","25.4","0","NA","0.0","5","","","NA","175.4","1.1"
"-115.787","54.144","WHITECOURT A","3057376","AB","14.3","0","NA","30.0","0","1.8","0","","","NA","","","NA","","","","","NA","119.5","3.7"
"-115.190","50.943","NAKISKA RIDGETOP","305MGFF","AB","7.2","0","NA","17.8","0","-2.5","0","","","NA","","","NA","","","","","NA","334.6","0.0"
"-113.382","54.635","ATHABASCA AGCM","3060330","AB","15.1","0","NA","30.2","0","-1.0","0","","","NA","46.2","0","NA","","7","","","NA","101.7","11.4"
"-112.825","54.782","ATMORE AGDM","3060406","AB","14.5","0","NA","31.6","0","-2.8","0","","","NA","62.8","7","NA","","9","","","NA","114.0","5.9"
"-114.448","54.095","BARRHEAD CS","3060535","AB","14.8","0","NA","32.2","0","1.1","0","","","NA","60.0","0","NA","","5","","","NA","102.2","4.4"
"-117.867","53.350","BRULE BLACK CAT","3060903","AB","12.8","7","5.0","31.5","5","-1.5","5","0.0","4","NA","70.2","4","NA","0.0","12","","","NA","124.2","0.0"
"-114.678","54.131","CAMPSIE AUTO","3061201","AB","14.2","0","NA","31.8","0","-0.4","0","","","NA","50.9","0","NA","","5","","","NA","120.4","1.1"
"-115.894","53.623","CARROT CREEK","3061350","AB","12.7","0","NA","29.1","0","-1.6","0","","","NA","39.1","0","NA","","7","","","NA","164.6","0.0"
"-116.465","53.579","EDSON","3062239","AB","12.8","2","NA","28.1","2","-1.4","2","","","NA","56.7","2","NA","","8","","","NA","151.0","0.0"
"-116.453","53.580","EDSON CLIMATE","3062246","AB","12.5","0","NA","28.2","0","-1.2","0","","","NA","74.4","0","NA","","9","","","NA","169.2","0.0"
"-114.983","53.600","ENTWISTLE","3062451","AB","15.7","9","5.4","31.0","9","3.0","9","0.0","9","NA","29.0","9","NA","0.0","8","","","NA","54.5","4.0"
"-115.062","53.614","EVANSBURG2 AGCM","3062476","AB","13.0","0","NA","30.2","0","-2.4","0","","","NA","28.2","0","NA","","8","","","NA","155.0","0.0"
"-114.769","54.410","FORT ASSINIBOINE AGCM","3062660","AB","14.6","1","NA","31.1","1","2.9","1","","","NA","43.8","3","NA","","6","","","NA","103.5","2.4"
"-111.213","56.651","FORT MCMURRAY CS","3062696","AB","15.4","1","NA","32.5","1","-1.0","1","","","NA","4.2","1","NA","","1","","","NA","92.4","14.8"
"-111.223","56.653","FORT MCMURRAY A","3062697","AB","15.7","0","NA","32.2","0","-1.0","0","","","NA","1.9","0","NA","","1","","","NA","89.2","16.4"
"-118.447","53.795","HENDRICKSON CREEK","3063135","AB","8.7","0","NA","28.6","0","-5.1","0","","","NA","62.8","0","NA","1.0","10","","","NA","289.3","0.0"
"-116.479","55.396","HIGH PRAIRIE AGDM","3063165","AB","13.7","1","NA","29.9","1","-1.5","1","","","NA","29.6","26","NA","","2","","","NA","131.0","0.8"
"-113.543","54.821","ISLAND LAKE SOUTH","3063600","AB","15.0","0","NA","31.5","0","0.2","0","","","NA","42.2","0","NA","","9","","","NA","101.3","6.9"
"-112.981","54.563","KINIKINIK","3063640","AB","15.6","0","NA","31.1","0","-1.0","0","","","NA","45.4","13","NA","","5","","","NA","85.9","11.3"
"-112.024","54.769","LAC LA BICHE CLIMATE","3063686","AB","15.5","8","NA","31.0","8","3.3","8","","","NA","","","NA","","","","","NA","64.5","6.1"
"-113.321","54.964","PLEASANT VIEW","3065200","AB","14.9","1","NA","30.7","1","2.4","1","","","NA","59.0","2","NA","","7","","","NA","102.3","8.6"
"-111.700","54.500","RICH LAKE AGDM","3065475","AB","14.1","1","NA","30.4","1","-2.1","1","","","NA","31.0","3","NA","","5","","","NA","124.5","6.3"
"-111.835","53.851","ISPAS","3065712","AB","15.5","0","NA","30.2","0","-0.3","0","","","NA","36.2","0","NA","","5","","","NA","88.7","10.4"
"-114.777","55.293","SLAVE LAKE","3065995","AB","14.4","1","NA","31.0","1","3.2","1","","","NA","71.4","1","NA","","6","","","NA","115.9","6.4"
"-114.777","55.293","SLAVE LAKE RCS","3065997","AB","13.9","0","NA","30.9","0","3.2","0","","","NA","62.5","0","NA","","6","","","NA","131.1","5.0"
"-113.520","54.300","TAWATINAW AGCM","3066367","AB","15.7","1","NA","30.9","1","1.6","1","","","NA","55.4","9","NA","","5","","","NA","79.4","11.0"
"-118.348","53.386","WILLOW CREEK 1","306GE70","AB","9.6","4","NA","27.2","4","-3.6","4","","","NA","45.9","4","NA","2.0","6","","","NA","226.2","0.0"
"-113.941","54.683","DUCK LAKE AGCM","306X001","AB","13.5","3","NA","31.2","3","-2.4","3","","","NA","40.3","3","NA","0.0","6","","","NA","128.3","2.2"
"-117.236","55.577","BALLATER AGCM","3070495","AB","15.0","1","NA","30.9","1","1.4","1","","","NA","68.1","2","NA","","6","","","NA","101.5","10.1"
"-119.396","55.197","BEAVERLODGE RCS","3070600","AB","14.7","0","NA","29.8","0","3.1","0","","","NA","46.7","0","NA","0.0","3","","","NA","107.5","4.2"
"-117.886","56.118","BROWNVALE AGCM","3070800","AB","13.9","0","NA","30.4","0","0.8","0","","","NA","58.1","0","NA","","5","","","NA","129.9","4.1"
"-117.933","56.529","CLEAR HILLS AGCM","3071661","AB","13.4","0","NA","30.6","0","-0.2","0","","","NA","46.2","2","NA","","4","","","NA","143.2","1.0"
"-117.543","56.715","DEADWOOD AGCM","3071957","AB","14.7","0","NA","31.3","0","2.2","0","","","NA","52.7","0","NA","","5","","","NA","113.6","10.2"
"-117.887","55.808","EAGLESHAM AGCM","3072151","AB","14.7","1","NA","31.3","0","0.7","1","","","NA","96.2","2","NA","","6","","","NA","107.5","9.7"
"-118.439","56.081","FAIRVIEW AGDM","3072525","AB","14.6","0","NA","30.8","0","0.3","0","","","NA","42.9","9","NA","","3","","","NA","113.6","9.3"
"-111.117","58.767","FORT CHIPEWYAN","3072655","AB","15.0","0","NA","29.3","0","1.6","0","","","NA","4.3","0","NA","","2","","","NA","106.5","12.7"
"-111.117","58.767","FORT CHIPEWYAN RCS","3072659","AB","15.1","0","NA","29.7","0","1.7","0","","","NA","3.8","0","NA","","2","","","NA","102.7","12.6"
"-116.040","58.382","FORT VERMILION","3072723","AB","15.7","0","NA","30.7","0","2.5","0","","","NA","6.5","0","NA","","1","","","NA","79.8","8.7"
"-118.885","55.180","GRANDE PRAIRIE A","3072921","AB","14.3","0","NA","29.9","0","2.0","0","0.0","0","NA","39.1","0","NA","","2","","","NA","115.5","2.0"
"-117.298","57.265","HAWK HILLS AGCM","3073071","AB","14.2","1","NA","31.8","1","-0.5","1","","","NA","15.3","1","NA","","3","","","NA","122.1","8.2"
"-117.165","58.622","HIGH LEVEL A","3073140","AB","14.1","0","NA","30.5","0","-1.0","0","","","NA","3.7","0","NA","","1","","","NA","125.3","4.1"
"-117.164","58.631","HIGH LEVEL","3073148","AB","12.9","3","NA","30.5","3","-2.7","3","","","NA","4.0","3","NA","","1","","","NA","143.4","1.6"
"-117.120","55.913","JEAN COTE AGCM","3073535","AB","15.2","0","NA","30.8","0","3.4","0","","","NA","97.0","0","NA","","8","","","NA","103.0","14.7"
"-117.677","57.788","KEG RIVER AGCM","3073644","AB","14.0","1","NA","30.8","1","-2.0","1","","","NA","6.1","9","NA","","1","","","NA","127.4","6.0"
"-116.343","58.172","LA CRETE AGCM","3073730","AB","15.8","1","NA","31.5","1","3.3","1","","","NA","8.3","1","NA","","1","","","NA","81.5","15.2"
"-119.255","55.422","LA GLACE AGCM","3073740","AB","13.3","0","NA","30.4","0","-0.3","0","","","NA","32.8","17","NA","","4","","","NA","146.1","0.9"
"-117.451","56.974","MANNING AGDM","3074190","AB","13.9","1","NA","32.1","1","-1.2","1","","","NA","","","NA","","","","","NA","127.4","5.6"
"-119.745","56.314","CLEARDALE AGDM","3074935","AB","14.8","0","NA","30.1","0","1.8","0","","","NA","43.2","4","NA","","2","","","NA","106.0","7.2"
"-117.448","56.227","PEACE RIVER A","3075041","AB","13.6","2","NA","30.1","2","-0.8","2","0.0","0","NA","72.4","0","NA","","6","","","NA","131.4","4.6"
"-117.452","56.193","ROMA","3075043","AB","14.6","0","NA","30.4","0","0.6","0","","","NA","73.2","0","NA","","6","","","NA","112.0","6.4"
"-118.293","55.621","PEORIA AGDM","3075160","AB","14.2","1","NA","31.1","1","0.2","1","","","NA","77.0","13","NA","","3","","","NA","118.2","4.6"
"-115.278","56.552","RED EARTH","3075488","AB","14.1","0","NA","31.2","0","0.0","0","","","NA","38.0","0","NA","","3","","","NA","125.6","6.2"
"-116.481","58.452","ROCKY LANE AGCM","3075550","AB","15.1","1","NA","30.7","1","0.1","1","","","NA","6.1","2","NA","","1","","","NA","91.9","5.9"
"-118.668","55.777","RYCROFT AGCM","3075601","AB","14.7","1","NA","32.1","1","0.6","1","","","NA","60.4","2","NA","","3","","","NA","102.6","4.2"
"-119.345","56.076","SAVANNA AGCM","3075770","AB","14.2","1","NA","30.7","1","-24.8","1","","","NA","44.3","4","NA","","2","","","NA","121.8","6.4"
"-111.997","58.853","SWEETGRASS LANDING","3076330","AB","","","NA","","","","","","","NA","1.0","4","NA","","1","","","NA","",""
"-118.408","55.352","TEEPEE CREEK AGCM","3076366","AB","14.0","2","NA","30.7","2","-0.1","2","","","NA","95.7","2","NA","","5","","","NA","118.9","2.8"
"-116.848","58.021","TOMPKINS LANDING AGCM","3076530","AB","16.0","1","NA","31.5","1","0.6","1","","","NA","7.3","9","NA","","1","","","NA","81.6","21.6"
"-117.199","55.098","VALLEYVIEW AGDM","3076680","AB","15.0","1","NA","29.7","1","0.0","1","","","NA","82.4","2","NA","","6","","","NA","101.6","10.1"
"-113.866","58.711","GARDEN RIVER","307KPFP","AB","15.5","10","NA","31.9","10","0.6","10","","","NA","2.2","10","NA","","1","","","NA","59.7","7.0"
"-110.283","54.417","COLD LAKE A","3081680","AB","14.7","0","4.3","30.0","0","1.5","0","0.0","0","0.0","9.2","0","23.0","","4","","","NA","109.4","6.6"
"-110.323","54.177","BEAVERDAM AGCM","308X001","AB","14.4","2","NA","29.5","2","0.0","2","","","NA","11.0","5","NA","0.0","3","","","NA","115.1","11.5"
