"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-111.321","50.456","TIDE LAKE AGCM","3036485","AB","20.8","10","NA","38.3","10","5.9","10","","","NA","35.7","10","NA","","3","","","NA","4.2","62.9"
"-112.863","50.304","TRAVERS AGCM","3036500","AB","19.9","14","NA","35.3","14","8.0","14","","","NA","9.5","14","NA","","3","","","NA","6.5","39.3"
"-112.133","50.050","VAUXHALL CDA CS","3036682","AB","20.0","0","NA","37.2","0","6.9","0","","","NA","","","NA","","","","","NA","12.6","73.8"
"-112.117","49.500","WRENTHAM AGDM","3037675","AB","19.3","8","NA","37.7","8","4.8","8","","","NA","0.0","8","NA","","0","","","NA","13.2","43.0"
"-113.961","50.729","OKOTOKS","303M9JM","AB","19.4","8","2.4","35.5","8","6.0","8","0.0","8","NA","48.0","8","NA","0.0","6","","","NA","13.3","44.8"
"-112.817","49.050","DEL BONITA AGDM","3042045","AB","18.0","8","NA","36.0","8","3.9","8","","","NA","8.3","8","NA","","4","","","NA","27.8","28.3"
"-110.678","49.364","MANYBERRIES AGCM","3044203","AB","19.8","8","NA","39.0","8","4.6","8","","","NA","12.4","8","NA","","3","","","NA","11.7","53.4"
"-111.652","49.137","MASINASIN AGDM","3044232","AB","20.2","8","NA","39.2","8","5.2","8","","","NA","13.5","8","NA","","3","","","NA","7.2","58.6"
"-112.050","49.133","MILK RIVER","3044533","AB","19.1","4","NA","38.6","4","5.2","4","","","NA","2.8","28","NA","","1","","","NA","18.8","49.0"
"-110.467","49.117","ONEFOUR CDA","3044923","AB","22.1","20","NA","38.6","20","9.9","20","","","NA","4.8","21","NA","","1","","","NA","0.0","45.5"
"-111.126","49.225","PAKOWKI LAKE AGCM","3045000","AB","20.3","8","NA","39.1","8","7.2","8","","","NA","11.3","8","NA","","4","","","NA","5.9","58.2"
"-111.025","49.029","PINHORN AGCM","3045100","AB","20.3","9","NA","37.1","9","7.6","9","","","NA","21.0","9","NA","","4","","","NA","5.2","55.6"
"-112.160","49.283","WARNER AGCM","3046951","AB","19.9","9","NA","37.9","9","5.6","9","","","NA","7.4","24","NA","","1","","","NA","8.1","50.6"
"-115.552","51.193","BANFF CS","3050519","AB","15.5","0","NA","30.6","0","0.7","0","","","NA","55.1","0","NA","","7","","","NA","78.7","2.5"
"-114.175","49.468","BEAVER MINES","3050602","AB","17.2","0","NA","33.6","0","2.8","0","","","NA","22.7","0","NA","","3","","","NA","52.6","26.4"
"-115.067","51.083","BOW VALLEY","3050778","AB","16.1","0","NA","32.4","0","0.7","0","","","NA","53.7","0","NA","","7","","","NA","70.7","10.8"
"-114.482","49.628","CROWSNEST","3051R4R","AB","15.1","0","NA","31.6","0","2.0","0","","","NA","35.2","0","NA","","8","","","NA","93.6","3.8"
"-118.030","52.926","JASPER WARDEN","3053536","AB","15.4","1","NA","32.7","1","-1.1","1","","","NA","39.6","1","NA","","7","","","NA","83.3","3.8"
"-115.035","51.028","KANANASKIS","3053600","AB","15.7","0","1.2","31.5","0","1.5","0","0.0","0","NA","66.7","0","103.0","0.0","9","","","NA","75.8","4.8"
"-116.040","52.492","NORDEGG CS","3054843","AB","14.4","1","NA","28.5","1","1.7","1","","","NA","83.6","1","NA","","10","","","NA","113.0","4.5"
"-114.416","50.368","PEKISKO","3055119","AB","15.3","12","NA","31.3","12","0.5","12","","","NA","26.4","13","NA","","4","","","NA","53.7","2.9"
"-113.809","49.131","WATERTON PARK GATE","3056214","AB","16.8","0","NA","34.3","0","1.2","0","","","NA","31.0","0","NA","","8","","","NA","58.3","21.4"
"-115.787","54.144","WHITECOURT A","3057376","AB","16.4","0","NA","30.9","0","5.0","0","","","NA","","","NA","","","","","NA","60.7","12.1"
"-115.190","50.943","NAKISKA RIDGETOP","305MGFF","AB","10.4","0","NA","21.2","0","0.5","0","","","NA","","","NA","","","","","NA","235.2","0.0"
"-113.382","54.635","ATHABASCA AGCM","3060330","AB","17.7","8","NA","32.3","8","7.8","8","","","NA","86.1","8","NA","","9","","","NA","26.7","19.5"
"-112.825","54.782","ATMORE AGDM","3060406","AB","17.0","8","NA","29.2","8","5.9","8","","","NA","138.9","8","NA","","9","","","NA","35.6","12.1"
"-114.448","54.095","BARRHEAD CS","3060535","AB","16.8","0","NA","29.0","0","5.3","0","","","NA","154.4","0","NA","","12","","","NA","48.8","12.0"
"-117.867","53.350","BRULE BLACK CAT","3060903","AB","13.9","12","-0.3","29.0","8","0.5","10","0.0","3","NA","67.6","3","NA","0.0","12","","","NA","78.1","0.0"
"-114.678","54.131","CAMPSIE AUTO","3061201","AB","16.5","1","NA","29.8","1","4.2","1","","","NA","157.5","1","NA","","13","","","NA","52.5","8.8"
"-115.894","53.623","CARROT CREEK","3061350","AB","16.2","9","NA","30.4","9","4.0","9","","","NA","97.8","9","NA","","8","","","NA","42.3","3.3"
"-116.465","53.579","EDSON","3062239","AB","15.7","0","NA","29.8","0","2.2","0","","","NA","77.9","0","NA","","11","","","NA","74.9","5.1"
"-116.453","53.580","EDSON CLIMATE","3062246","AB","15.8","0","NA","30.0","0","2.3","0","","","NA","74.5","0","NA","","12","","","NA","73.7","5.8"
"-114.983","53.600","ENTWISTLE","3062451","AB","17.6","0","1.1","31.0","0","5.0","0","0.0","0","NA","154.0","0","149.0","0.0","12","","","NA","37.5","24.0"
"-115.062","53.614","EVANSBURG2 AGCM","3062476","AB","16.4","8","NA","29.8","8","3.9","8","","","NA","128.0","8","NA","","7","","","NA","40.2","3.8"
"-114.769","54.410","FORT ASSINIBOINE AGCM","3062660","AB","17.2","8","NA","29.3","8","7.0","8","","","NA","95.6","8","NA","","10","","","NA","27.0","8.2"
"-111.213","56.651","FORT MCMURRAY CS","3062696","AB","17.2","0","NA","29.4","0","5.0","0","","","NA","64.6","0","NA","","5","","","NA","42.5","18.4"
"-111.223","56.653","FORT MCMURRAY A","3062697","AB","17.3","0","NA","29.5","0","5.6","0","","","NA","81.0","0","NA","","9","","","NA","40.5","20.0"
"-118.447","53.795","HENDRICKSON CREEK","3063135","AB","11.7","0","NA","26.0","0","-1.8","0","","","NA","85.2","0","NA","1.0","13","","","NA","194.9","0.0"
"-116.479","55.396","HIGH PRAIRIE AGDM","3063165","AB","17.3","8","NA","32.3","8","3.9","8","","","NA","126.8","8","NA","","6","","","NA","28.9","13.4"
"-113.543","54.821","ISLAND LAKE SOUTH","3063600","AB","16.9","0","NA","29.8","0","6.1","0","","","NA","139.8","0","NA","","11","","","NA","52.2","16.8"
"-112.981","54.563","KINIKINIK","3063640","AB","17.6","8","NA","29.8","8","8.5","8","","","NA","129.2","8","NA","","10","","","NA","27.2","17.7"
"-112.024","54.769","LAC LA BICHE CLIMATE","3063686","AB","17.3","0","NA","28.6","0","5.9","0","","","NA","120.3","0","NA","","12","","","NA","40.8","18.4"
"-113.321","54.964","PLEASANT VIEW","3065200","AB","17.5","8","NA","29.7","8","8.3","8","","","NA","137.6","8","NA","","8","","","NA","28.5","17.6"
"-111.700","54.500","RICH LAKE AGDM","3065475","AB","17.1","8","NA","32.3","8","5.7","8","","","NA","66.2","8","NA","","9","","","NA","34.5","13.6"
"-111.835","53.851","ISPAS","3065712","AB","17.4","8","NA","28.6","8","7.2","8","","","NA","61.2","8","NA","","8","","","NA","28.9","15.8"
"-114.777","55.293","SLAVE LAKE","3065995","AB","17.1","0","NA","28.7","0","6.2","0","","","NA","102.4","0","NA","","10","","","NA","44.5","17.7"
"-114.777","55.293","SLAVE LAKE RCS","3065997","AB","16.9","0","NA","29.0","0","5.8","0","","","NA","89.2","0","NA","","8","","","NA","50.1","14.9"
"-113.520","54.300","TAWATINAW AGCM","3066367","AB","17.1","8","NA","28.0","8","8.2","8","","","NA","70.3","8","NA","","7","","","NA","33.1","12.9"
"-118.348","53.386","WILLOW CREEK 1","306GE70","AB","12.6","3","NA","27.9","2","-2.4","3","","","NA","43.9","5","NA","","10","","","NA","151.6","0.0"
"-113.941","54.683","DUCK LAKE AGCM","306X001","AB","16.4","8","NA","29.7","8","5.0","8","","","NA","95.7","8","NA","","7","","","NA","46.0","9.1"
"-117.236","55.577","BALLATER AGCM","3070495","AB","17.3","8","NA","31.7","8","5.7","8","","","NA","119.0","8","NA","","8","","","NA","29.6","13.9"
"-119.396","55.197","BEAVERLODGE RCS","3070600","AB","16.7","2","NA","31.6","2","6.5","2","","","NA","50.7","2","NA","","9","","","NA","49.9","10.8"
"-117.886","56.118","BROWNVALE AGCM","3070800","AB","17.9","8","NA","30.0","8","6.8","8","","","NA","61.8","8","NA","","8","","","NA","17.9","16.2"
"-117.933","56.529","CLEAR HILLS AGCM","3071661","AB","18.1","8","NA","32.1","8","7.8","8","","","NA","84.8","8","NA","","7","","","NA","13.5","16.2"
"-117.543","56.715","DEADWOOD AGCM","3071957","AB","19.0","8","NA","31.6","8","8.6","8","","","NA","37.0","8","NA","","6","","","NA","8.3","30.7"
"-117.887","55.808","EAGLESHAM AGCM","3072151","AB","17.3","8","NA","31.1","8","7.0","8","","","NA","60.3","8","NA","","6","","","NA","26.3","11.1"
"-110.439","58.981","EGG ISLAND","3072246","AB","18.9","22","NA","27.5","21","14.3","22","","","NA","","","NA","","","","","NA","2.9","10.6"
"-118.439","56.081","FAIRVIEW AGDM","3072525","AB","17.8","8","NA","30.9","8","6.9","8","","","NA","90.4","8","NA","","9","","","NA","22.9","18.4"
"-111.117","58.767","FORT CHIPEWYAN","3072655","AB","17.9","0","NA","29.2","0","3.3","0","","","NA","49.8","0","NA","","3","","","NA","26.7","23.2"
"-111.117","58.767","FORT CHIPEWYAN RCS","3072659","AB","18.0","0","NA","29.6","0","3.5","0","","","NA","49.4","0","NA","","3","","","NA","24.7","26.0"
"-116.040","58.382","FORT VERMILION","3072723","AB","18.7","0","NA","30.5","0","7.8","0","","","NA","74.3","0","NA","","9","","","NA","14.5","37.4"
"-118.885","55.180","GRANDE PRAIRIE A","3072921","AB","17.1","0","NA","32.2","0","5.5","0","0.0","1","NA","51.7","1","NA","","9","","","NA","43.6","17.2"
"-117.298","57.265","HAWK HILLS AGCM","3073071","AB","18.5","8","NA","30.3","8","8.3","8","","","NA","100.0","8","NA","","7","","","NA","11.2","22.2"
"-117.165","58.622","HIGH LEVEL A","3073140","AB","17.9","0","NA","30.2","0","2.7","0","","","NA","59.3","0","NA","","4","","","NA","26.9","22.5"
"-117.164","58.631","HIGH LEVEL","3073148","AB","16.6","0","NA","30.5","0","0.1","0","","","NA","63.1","0","NA","0.0","5","","","NA","52.3","7.6"
"-117.120","55.913","JEAN COTE AGCM","3073535","AB","17.9","8","NA","29.0","8","8.6","8","","","NA","92.5","8","NA","","7","","","NA","22.8","20.4"
"-117.677","57.788","KEG RIVER AGCM","3073644","AB","17.9","8","NA","31.6","8","5.9","8","","","NA","53.4","8","NA","","5","","","NA","17.1","15.7"
"-116.343","58.172","LA CRETE AGCM","3073730","AB","18.9","8","NA","30.3","8","9.8","8","","","NA","69.6","8","NA","","6","","","NA","11.4","32.6"
"-119.255","55.422","LA GLACE AGCM","3073740","AB","16.6","8","NA","32.0","8","5.2","8","","","NA","26.2","18","NA","","5","","","NA","39.3","7.6"
"-117.451","56.974","MANNING AGDM","3074190","AB","18.3","8","NA","30.6","8","6.8","8","","","NA","","","NA","","","","","NA","12.1","18.8"
"-119.745","56.314","CLEARDALE AGDM","3074935","AB","18.1","8","NA","32.2","8","7.0","8","","","NA","28.6","8","NA","","7","","","NA","19.5","22.8"
"-117.448","56.227","PEACE RIVER A","3075041","AB","17.6","0","NA","30.4","0","5.8","0","0.0","0","NA","91.5","0","NA","","5","","","NA","34.6","21.4"
"-117.452","56.193","ROMA","3075043","AB","17.5","1","NA","29.7","1","6.4","1","","","NA","93.6","1","NA","","8","","","NA","36.3","20.7"
"-118.293","55.621","PEORIA AGDM","3075160","AB","16.6","8","NA","31.3","8","5.8","8","","","NA","79.2","9","NA","","8","","","NA","39.2","7.8"
"-115.278","56.552","RED EARTH","3075488","AB","17.3","0","NA","29.8","0","5.2","0","","","NA","53.1","11","NA","","6","","","NA","38.4","17.5"
"-116.481","58.452","ROCKY LANE AGCM","3075550","AB","18.5","8","NA","31.1","8","6.8","8","","","NA","73.7","8","NA","","5","","","NA","11.3","22.0"
"-118.668","55.777","RYCROFT AGCM","3075601","AB","17.3","8","NA","32.6","8","7.0","8","","","NA","94.2","8","NA","","7","","","NA","28.0","12.7"
"-119.345","56.076","SAVANNA AGCM","3075770","AB","17.5","8","NA","32.1","8","8.0","8","","","NA","75.0","8","NA","","6","","","NA","26.7","16.3"
"-111.997","58.853","SWEETGRASS LANDING","3076330","AB","","","NA","","","","","","","NA","19.8","2","NA","","3","","","NA","",""
"-118.408","55.352","TEEPEE CREEK AGCM","3076366","AB","17.2","8","NA","31.9","8","5.6","8","","","NA","32.7","8","NA","","6","","","NA","28.1","9.1"
"-116.848","58.021","TOMPKINS LANDING AGCM","3076530","AB","18.7","8","NA","30.7","8","8.2","8","","","NA","73.1","8","NA","","4","","","NA","11.8","28.9"
"-117.199","55.098","VALLEYVIEW AGDM","3076680","AB","17.2","8","NA","30.4","8","6.0","8","","","NA","171.1","8","NA","","10","","","NA","30.3","12.2"
"-110.283","54.417","COLD LAKE A","3081680","AB","16.9","0","-0.5","28.8","0","4.6","0","0.0","0","NA","64.5","0","82.0","","11","","","NA","52.7","19.4"
"-110.323","54.177","BEAVERDAM AGCM","308X001","AB","17.0","8","NA","27.5","8","4.5","8","","","NA","43.2","8","NA","","7","","","NA","36.4","13.0"
